gene_id,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_012475,3.373314,2.164754,1.373882,0.592611,0.763967,0.41835,1.914264,1.639705,1.776086,0.660566,0.410799,0.296674
FGRAM000v1_012476,1.60685,1.579598,1.250443,5.440094,5.20617,3.464795,2.404584,3.824126,2.209511,4.131518,2.600038,3.967347
FGRAM000v1_012477,1.837037,3.464282,2.099052,1.812581,0.213879,1.450209,1.405465,1.128131,2.388078,1.433299,2.300502,0.0
FGRAM000v1_012478,4.093748,4.925093,5.23601,7.042464,7.331334,5.817389,4.674364,8.024038,5.124754,4.919373,6.420545,3.839408
FGRAM000v1_012479,20.846784,23.151012,17.589409,20.944608,20.16068,24.652028,15.599112,21.558047,21.625581,19.043187,17.43872,18.311799
FGRAM000v1_012480,21.261612,19.733266,20.637963,20.304344,17.420345,23.016109,14.497151,16.418795,17.971258,18.582735,22.474975,19.702948
FGRAM000v1_012481,64.209667,56.489103,56.315929,77.245992,75.749911,68.953521,75.176942,84.960843,78.811066,78.339603,82.101454,72.850687
FGRAM000v1_012482,0.0,0.0,0.0,0.111015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012483,13.470123,13.136146,11.80876,18.543498,19.271136,19.462329,23.847295,18.888585,21.753047,24.390563,22.443846,22.0822
FGRAM000v1_012484,66.295295,57.137006,57.259058,76.121047,80.608871,83.648602,69.008706,73.925618,74.325931,106.484403,100.905105,84.754948
FGRAM000v1_012485,8.757045,9.132755,9.962967,10.341158,9.855139,11.304778,11.794197,11.118175,11.709964,13.348614,13.232497,13.158
FGRAM000v1_012486,226.571883,211.305984,299.110174,187.679269,130.844216,178.151925,277.362061,180.451285,195.889725,118.969443,100.024179,124.466274
FGRAM000v1_012487,13.368068,14.417007,11.182738,14.029037,15.213461,16.157289,15.335171,14.77886,18.174455,26.333629,22.967252,18.485419
FGRAM000v1_012488,96.172095,88.813434,103.603752,108.452654,105.727951,121.635593,114.843782,100.250365,117.052878,100.437186,98.704443,101.102856
FGRAM000v1_012489,23.652229,24.848595,25.24453,21.413646,21.649367,25.853121,18.182006,18.329184,14.129863,22.183711,25.847766,27.050593
FGRAM000v1_012490,11.438221,14.888813,12.647271,14.85371,14.195369,12.651235,10.710856,12.074367,11.155927,12.086108,11.475075,10.678762
FGRAM000v1_012491,54.124311,57.120649,56.43604,66.841297,69.221368,66.771299,60.002723,75.966464,62.932811,68.123913,63.108793,63.747114
FGRAM000v1_012492,90.475723,97.771836,91.28848,104.710201,106.676151,107.11326,76.141944,85.533471,75.373586,95.378287,100.994245,97.401922
FGRAM000v1_012493,90.129509,92.599858,60.457873,81.279499,92.51578,80.672341,73.836349,73.38744,86.547093,91.916694,96.804333,95.777377
FGRAM000v1_012494,27.230882,30.002502,24.695807,37.42721,45.990759,34.375202,47.897058,48.011675,37.190721,35.454437,34.295076,36.175042
FGRAM000v1_012495,61.426468,65.011553,59.381648,52.859107,50.481201,50.156533,58.977611,66.047066,57.632216,46.33969,45.892752,46.80693
FGRAM000v1_012496,13.903576,17.462142,12.770329,20.794346,22.119111,18.026368,17.32642,18.401404,14.488013,27.151093,26.530306,26.551314
FGRAM000v1_012497,27.423996,28.229784,26.114266,48.859318,47.305091,43.461605,31.135439,34.471206,33.29425,31.777012,38.976553,34.955114
FGRAM000v1_012498,0.60881,1.214018,0.802316,1.556888,0.662582,0.987833,1.417715,2.083444,1.33092,1.800758,2.468761,2.039076
FGRAM000v1_012499,19.107001,17.948555,16.012841,24.993229,24.772618,22.899298,29.931992,26.707039,24.065517,23.736411,21.204386,26.389127
FGRAM000v1_012500,12.320004,12.474481,10.972569,18.999293,17.492916,19.210933,13.222162,13.383725,13.392266,22.758547,23.236789,23.340864
FGRAM000v1_012501,72.012916,66.338925,75.71762,51.307053,40.179792,44.509741,71.68462,78.196942,73.079925,41.880077,36.725916,35.862211
FGRAM000v1_012502,4.973687,7.873698,6.40164,9.466965,11.473663,7.028207,6.270543,10.924507,8.028061,6.841445,8.836117,13.447407
FGRAM000v1_012503,47.690201,48.091417,58.917761,95.460563,87.464377,91.341126,61.524775,56.716097,64.090065,80.253845,79.631509,80.196464
FGRAM000v1_012504,145.320998,125.48979,122.159562,122.951102,116.706475,109.497969,163.492055,141.418015,127.694576,234.535162,201.892423,218.60418
FGRAM000v1_012505,4.513375,6.216233,2.901201,5.326421,7.76607,5.18852,5.029675,7.816347,7.574824,7.727112,6.928672,7.353906
FGRAM000v1_012506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012507,13.809236,13.046679,12.795595,11.406007,12.719725,10.800584,9.821112,13.627952,10.992853,14.232395,14.936112,12.547411
FGRAM000v1_012508,20.064221,18.907989,19.951081,19.809309,18.361569,20.793248,22.488171,20.380363,16.331042,19.905712,16.360176,21.19036
FGRAM000v1_012509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012510,14.244454,15.550493,16.273543,20.12521,16.737554,18.787398,22.662325,28.521661,22.764498,19.184363,21.050156,18.982314
FGRAM000v1_012511,3.95347,4.196646,4.132025,4.630899,5.494285,4.935531,2.279937,3.637503,4.184687,5.916239,5.138201,5.457179
FGRAM000v1_012512,20.708303,17.026861,19.820526,33.456388,32.927678,32.338676,20.251671,22.393419,22.584704,40.492591,36.101072,33.111383
FGRAM000v1_012513,8.468806,8.031268,7.666087,20.413385,20.448929,18.574723,12.821339,13.178657,12.304606,14.420493,15.804307,16.45877
FGRAM000v1_012514,41.981822,37.52974,39.922861,53.039202,50.809206,56.726574,38.752474,37.490065,39.781745,45.50896,43.898583,40.343935
FGRAM000v1_012515,0.369846,1.005479,1.329604,0.829,0.892831,0.0,0.826988,1.448723,0.440762,0.0,0.0,0.79123
FGRAM000v1_012516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012517,182.71927,200.335953,204.127358,73.113782,73.129726,87.821275,131.165577,124.013502,168.928406,49.262399,46.239675,42.96484
FGRAM000v1_012518,446.345688,393.919564,518.027352,304.602389,231.914887,288.032176,291.798034,255.658788,232.619063,69.048842,86.008663,77.08397
FGRAM000v1_012519,7.384558,6.971913,6.221595,7.464632,7.462375,6.955366,5.550498,6.654543,5.433681,5.386378,5.306857,5.219431
FGRAM000v1_012520,34.695781,34.090358,27.538942,31.990931,28.676499,31.194175,27.722405,28.265315,25.864758,30.609714,30.225747,26.866269
FGRAM000v1_012521,3.619495,4.748071,4.213953,6.099904,5.886242,5.955925,3.171817,4.422972,4.958786,8.384371,8.305612,8.606709
FGRAM000v1_012522,40.962976,43.242869,35.96669,43.956342,48.742428,45.302853,37.287594,46.560635,41.68061,65.019098,61.596641,61.716412
FGRAM000v1_012523,48.581194,51.049366,42.619118,54.065803,49.947724,54.752062,40.906808,43.629335,40.048623,47.046709,43.388844,41.422236
FGRAM000v1_012524,13.151229,11.033359,12.830624,22.891208,15.567199,18.762648,20.701405,20.859372,21.068805,14.685817,10.571983,15.440605
FGRAM000v1_012525,22.34945,24.685209,24.416769,44.486529,43.762504,50.53163,32.763206,30.007047,27.762088,56.897538,56.544374,51.866878
FGRAM000v1_012526,11.569328,11.794076,13.103678,17.770208,19.71259,19.447066,17.41587,18.950602,18.459128,30.554562,25.582591,27.052956
FGRAM000v1_012527,38.915107,37.49819,41.537319,80.123825,80.782221,81.269969,60.93648,59.781561,63.738608,74.601541,75.661618,79.137076
FGRAM000v1_012528,37.284365,43.557854,35.816284,34.003595,41.261612,36.359477,29.356306,30.285463,27.337841,34.426369,48.86024,39.527788
FGRAM000v1_012529,40.098627,38.665163,43.199529,65.358246,68.756264,80.367309,58.998955,55.568103,56.488427,54.789798,60.940029,57.554478
FGRAM000v1_012530,175.215002,182.795362,181.649264,269.133502,249.301221,264.0216,94.414474,81.8764,107.450705,101.740052,109.761491,103.825054
FGRAM000v1_012531,16.612388,19.073457,15.031143,12.842706,13.189825,13.639576,14.681903,14.640449,11.308695,14.677322,16.497428,14.643281
FGRAM000v1_012532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012533,9.231194,11.226071,8.589026,15.357828,17.03553,13.949717,9.443066,11.575426,9.037009,27.514909,26.895437,26.60964
FGRAM000v1_012534,28.620303,27.749688,26.896246,22.400191,22.50964,22.121359,26.507504,34.569028,28.122504,26.645351,27.074773,29.502732
FGRAM000v1_012535,78.66781,80.914835,83.168972,113.165571,107.67441,114.139794,87.7056,78.742522,96.347605,162.913026,168.972622,164.92173
FGRAM000v1_012536,0.227703,0.507515,0.350385,0.0,0.0,0.968325,0.446647,0.0,0.0,1.052589,1.546851,1.672242
FGRAM000v1_012537,9.15895,7.102906,2.264766,4.451104,3.055348,1.195931,4.76935,6.579363,5.10433,3.017853,1.613007,4.113043
FGRAM000v1_012538,3.987008,3.295842,4.579256,0.883398,0.467287,1.598935,1.091867,0.478565,1.455486,1.36814,1.006801,1.670002
FGRAM000v1_012539,10.845861,12.306476,11.987977,18.124112,18.039626,15.419882,13.268366,12.328573,11.573485,15.299925,16.709792,16.152449
FGRAM000v1_012540,62.81291,71.879517,47.200142,64.353922,68.728853,58.00638,64.005742,79.36333,71.126416,54.252209,76.792783,68.818425
FGRAM000v1_012541,39.023844,39.952524,40.535117,53.594587,52.351147,47.009659,37.639604,39.150127,33.217766,54.441432,54.718622,52.363052
FGRAM000v1_012542,37.746305,36.778202,30.440755,46.786468,47.057908,43.101926,37.334779,46.681677,40.376939,47.048404,44.038821,47.394655
FGRAM000v1_012543,11.069995,12.586714,9.266984,15.924429,14.573035,14.087748,10.005816,18.343705,8.073449,18.47861,20.219586,16.620925
FGRAM000v1_012544,28.766272,32.109817,42.718428,40.031224,33.677031,45.060008,38.943969,32.649329,33.341914,36.965118,39.957758,41.985935
FGRAM000v1_012545,203.174399,224.401058,187.160059,303.420704,306.347774,294.972392,266.117042,292.647145,279.609071,226.972681,213.751567,223.20052
FGRAM000v1_012546,101.498667,97.643081,99.880253,139.100877,131.207183,151.214398,83.413598,83.268461,84.102553,164.559194,153.327551,146.189712
FGRAM000v1_012547,14.309607,14.660258,14.514727,12.335707,13.76306,12.283107,13.322277,17.507811,13.978191,18.181597,17.098435,16.092444
FGRAM000v1_012548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012549,375.383686,378.448464,350.439717,212.818655,234.639875,210.499775,290.448297,289.77473,292.315713,234.64031,240.825957,235.515817
FGRAM000v1_012550,29.511789,32.239941,23.925989,32.218819,29.99742,32.345569,20.278238,30.901081,21.150053,35.559663,35.249413,32.757085
FGRAM000v1_012551,0.0,0.76849,0.0,0.809185,0.862203,0.0,1.351372,4.259384,0.0,3.817984,0.0,0.0
FGRAM000v1_012552,22.161484,26.193525,18.882049,19.219995,23.196236,19.8809,11.185085,17.397155,13.804619,28.344228,31.865887,27.245418
FGRAM000v1_012553,16.892068,19.663917,17.676744,11.297014,12.679576,10.887309,11.715115,15.233981,12.242113,18.73272,18.608898,18.106505
FGRAM000v1_012554,7.463807,8.373613,6.787261,8.574238,10.290939,9.67142,7.925882,9.401856,8.307087,10.042569,9.035141,9.02073
FGRAM000v1_012555,9.303802,12.605467,4.533698,11.49309,16.865592,8.331496,4.917407,14.109393,6.27523,17.306906,22.459943,16.95294
FGRAM000v1_012556,16.305661,15.078199,14.087846,20.978157,19.255875,19.685564,17.620491,21.013608,17.730871,27.770604,28.276412,25.727375
FGRAM000v1_012557,4.385192,4.150205,4.700973,3.136927,5.030444,3.786907,5.209666,6.243309,5.149833,5.560572,4.518197,4.39822
FGRAM000v1_012558,41.174721,43.22788,37.511481,37.555119,34.413072,33.529354,31.469101,36.149614,29.292041,42.169823,40.152213,33.567595
FGRAM000v1_012559,119.782911,112.471358,111.096859,150.186983,148.379342,144.394269,149.207177,154.498383,151.280178,157.444239,162.881969,163.245074
FGRAM000v1_012560,22.743823,23.925523,23.274115,31.938522,29.578284,28.65524,23.000273,26.918713,20.939359,29.036547,31.516384,30.726668
FGRAM000v1_012561,53.605012,52.743765,54.555225,55.218049,55.175461,48.868493,55.451723,58.763112,54.294579,55.90898,51.377673,56.128036
FGRAM000v1_012562,364.7511,370.404871,293.332318,435.878443,453.32169,411.818166,459.622568,528.067778,467.009731,333.575378,321.783799,337.01528
FGRAM000v1_012563,36.110428,31.856144,25.740269,33.686744,37.872598,35.639651,32.884629,43.443891,33.017017,37.979588,38.894317,37.584643
FGRAM000v1_012564,4.16507,2.708752,6.807992,9.192054,6.892233,5.700432,8.155581,8.996388,10.935266,8.351868,4.740458,8.059026
FGRAM000v1_012565,17.049734,17.070747,21.138585,97.814779,94.612959,98.825669,94.889685,93.96051,91.796549,14.988064,15.031146,14.459432
FGRAM000v1_012566,13.618738,14.228563,12.752002,14.589648,15.654889,13.806285,15.494162,19.574314,15.864204,16.503171,15.096719,15.443185
FGRAM000v1_012567,1.276155,1.670101,0.995508,1.853628,1.052221,1.640811,1.667419,1.276613,1.302139,2.670922,1.652791,2.398764
FGRAM000v1_012568,4.005243,4.645684,3.748,5.692546,5.485136,5.268414,3.934378,3.900369,2.809438,6.449485,8.451964,6.303821
FGRAM000v1_012569,227.876352,238.945386,203.52746,315.296454,333.263518,310.592207,282.07616,290.651084,278.207861,377.859051,367.257527,343.695186
FGRAM000v1_012570,4.987342,5.047142,5.437238,6.316995,7.082619,2.546383,4.920089,5.57113,4.941519,3.020839,4.931522,4.73888
FGRAM000v1_012571,52.144801,59.09266,51.502387,35.620426,37.64308,34.892816,32.528333,31.883124,33.537421,36.209721,33.683795,33.693983
FGRAM000v1_012572,1.35456,0.889275,2.377467,3.172838,2.625577,3.311512,1.703732,2.725767,2.416485,5.358464,5.335016,4.337123
FGRAM000v1_012573,0.210216,0.592477,0.108421,0.338314,0.685508,0.388637,0.070705,0.092383,0.085875,0.532465,0.457672,0.866178
FGRAM000v1_012574,12.709729,14.685719,14.893158,19.784863,16.054272,18.177063,15.543102,15.664446,15.982458,23.100263,23.321638,21.407282
FGRAM000v1_012575,224.439078,225.45012,233.697429,311.351346,321.218811,312.374499,250.094725,257.034111,261.165561,329.058632,322.428287,338.93713
FGRAM000v1_012576,466.063044,471.757396,508.977187,733.283907,727.49067,727.769258,571.872197,558.920467,583.001139,645.939783,674.010119,639.763162
FGRAM000v1_012577,88.017936,106.464306,76.54229,108.20437,111.687515,105.886363,90.175685,120.222501,94.98715,136.869188,140.448861,136.632883
FGRAM000v1_012578,8.470063,9.597571,8.956556,10.16757,13.217615,11.500925,13.527198,12.00207,13.156358,17.398035,14.06306,14.878447
FGRAM000v1_012579,58.91301,58.228506,56.016527,74.767696,74.453334,77.717911,56.717353,75.802896,63.225369,88.484371,95.128614,89.419968
FGRAM000v1_012580,13.000696,13.229732,16.507016,17.962005,15.638694,18.750144,16.158057,15.530734,18.415995,18.855506,20.493528,16.522144
FGRAM000v1_012581,26.483593,27.02475,23.663879,31.120424,32.942469,29.714906,27.820341,30.243919,26.636418,30.130264,29.356089,30.726304
FGRAM000v1_012582,162.009699,168.774849,154.301491,177.926932,180.821223,181.753462,114.272721,136.381478,114.732934,154.121222,157.753825,159.928458
FGRAM000v1_012583,10.871998,11.605144,11.94266,14.852029,16.207926,15.168216,12.200762,15.299397,13.701426,17.185046,18.002449,18.443738
FGRAM000v1_012584,6.816679,8.656672,6.246296,9.205791,8.819762,8.103618,7.449094,7.459219,7.183405,10.561135,10.156299,9.580679
FGRAM000v1_012585,34.810973,36.521502,39.230472,51.370355,49.676886,50.838597,54.367513,52.042977,50.234139,57.644147,58.232148,56.613404
FGRAM000v1_012586,4.785745,5.677582,4.755937,2.632754,2.838872,2.205191,2.910063,4.104184,3.034159,3.433517,3.724622,3.511313
FGRAM000v1_012587,511.757825,542.310235,474.670629,627.896477,621.469267,603.022565,575.658943,689.16188,587.651648,538.971874,538.337678,547.515372
FGRAM000v1_012588,11.129714,11.395492,10.341299,14.110921,14.414628,15.494114,9.165451,12.385365,9.652025,16.689473,17.334379,13.277097
FGRAM000v1_012589,22.006124,21.352899,21.786847,22.56984,21.594528,22.480917,26.785857,25.050962,24.786522,25.936159,23.225762,23.914815
FGRAM000v1_012590,1.513389,1.747712,1.182771,1.044546,1.759696,1.833213,0.661875,1.75025,1.104991,1.435741,0.741089,1.609327
FGRAM000v1_012591,231.424025,254.121718,255.698291,33.722052,40.850425,39.300988,237.398558,223.555986,253.220907,47.47289,35.514532,45.927979
FGRAM000v1_012592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012593,12.231111,14.011462,12.619328,13.915746,14.1882,14.390476,12.644949,15.122875,13.95371,10.701775,12.40556,10.938125
FGRAM000v1_012594,8.025954,8.324302,5.484153,3.686308,4.839731,4.599134,4.389419,9.426533,4.430767,4.377493,3.880169,3.744396
FGRAM000v1_012595,8.248777,9.229075,6.669521,15.678922,17.807117,13.486302,12.904744,17.40947,12.257215,19.649121,21.077632,18.098778
FGRAM000v1_012596,23.301873,22.588621,19.341603,17.630643,16.782978,15.887201,15.568754,21.415594,16.670812,17.930435,18.004458,18.142964
FGRAM000v1_012597,26.761273,26.061328,22.406352,17.217233,18.751291,23.108454,21.934572,27.385244,19.562244,23.296018,23.965242,22.023488
FGRAM000v1_012598,88.442591,94.379199,82.126888,57.75409,60.065065,59.99779,36.805981,47.445497,39.79312,40.35326,36.194322,38.006778
FGRAM000v1_012599,10.852505,7.015897,7.731119,11.460438,11.268099,9.443328,8.213469,10.219919,7.13125,14.619105,12.493541,10.497375
FGRAM000v1_012600,6.674894,7.863425,6.484082,6.492054,7.025036,7.638829,6.955271,9.158967,6.955598,8.441722,8.669749,8.340481
FGRAM000v1_012601,134.480131,153.877829,72.332289,116.387956,137.032533,118.697995,93.212575,176.470812,115.009249,145.105115,149.261531,136.216404
FGRAM000v1_012602,17.914532,18.975005,17.462492,17.119702,15.841917,18.216476,16.733772,18.936218,15.120669,16.490222,15.31042,15.217832
FGRAM000v1_012603,3.06894,3.867295,3.875495,2.308678,3.135339,2.724741,3.203508,3.057574,3.89471,2.723007,2.784291,1.46138
FGRAM000v1_012604,15.379675,16.67373,18.201154,17.4947,15.355784,19.246927,15.842226,18.165999,15.026072,16.851115,14.334889,14.983311
FGRAM000v1_012605,7.622009,9.091063,7.304467,5.387966,6.809766,5.773582,7.278061,9.39368,6.53442,9.163605,7.952049,8.317054
FGRAM000v1_012606,163.613096,163.233085,161.351484,155.86834,140.202146,147.157969,186.279419,173.693791,171.796278,142.90769,144.774276,144.891447
FGRAM000v1_012607,50.063133,56.713754,54.377639,70.054267,67.028308,70.831038,56.251975,53.047677,59.443069,78.269555,77.065761,73.311389
FGRAM000v1_012608,68.450715,65.910646,64.974846,69.197419,73.690773,63.395118,89.115551,90.390761,86.594843,71.051744,66.330015,68.319405
FGRAM000v1_012609,78.909614,83.17221,72.751049,109.055099,108.568871,114.59208,131.391981,141.807229,133.167421,115.248647,116.638141,105.41923
FGRAM000v1_012610,3.368411,4.961731,3.066661,5.318602,5.959923,4.077677,3.352034,4.889153,4.20686,5.296455,4.637006,5.112414
FGRAM000v1_012611,168.022476,183.402476,133.416141,413.114153,504.437259,439.522026,448.091428,512.544335,439.35738,545.036318,525.975142,486.013009
FGRAM000v1_012612,24.688303,26.742487,23.727687,31.39707,32.73494,31.079156,30.261756,36.353686,28.233319,35.594707,34.594001,30.597374
FGRAM000v1_012614,40.680677,39.072753,49.678959,29.968452,30.944372,33.275123,29.751815,23.992451,30.136891,18.613959,19.684801,18.17683
FGRAM000v1_012615,34.257631,30.151613,33.530248,38.991016,43.89228,35.28885,48.105202,35.793944,40.568594,36.21436,37.95618,37.584769
FGRAM000v1_012616,0.073649,0.0,0.115383,0.089391,0.0,0.10523,0.0,0.0,0.093764,0.0,0.100122,0.0
FGRAM000v1_012617,22.77495,24.812981,27.441548,52.07382,43.798778,59.510146,41.182235,37.515556,33.523546,79.640805,80.871744,80.275367
FGRAM000v1_012618,162.026433,158.867727,194.264647,222.750957,193.038565,200.512621,224.093445,166.361331,221.532394,208.22678,212.254094,213.02155
FGRAM000v1_012619,32.915004,36.399362,33.486625,51.628149,44.510025,44.771973,31.710585,38.844214,39.322597,55.633574,56.160048,56.643207
FGRAM000v1_012620,21.650144,21.15673,20.257811,29.186506,21.127691,24.045323,23.25855,20.694096,23.077442,22.424908,22.445968,22.217763
FGRAM000v1_012621,7.362603,8.560951,7.366077,8.577621,8.395255,7.765417,7.785234,8.460845,5.879098,11.835562,12.354182,11.253002
FGRAM000v1_012622,48.951291,45.850508,38.768825,33.309271,32.960444,37.014881,44.730156,36.853131,39.126574,38.951838,35.644263,37.744408
FGRAM000v1_012623,33.837355,38.63454,33.964555,27.181047,26.331639,24.795966,36.681593,42.287197,32.845746,28.054675,29.205524,29.735529
FGRAM000v1_012624,29.128119,36.243214,26.208383,26.537476,29.053555,24.87942,36.848066,54.53099,38.357557,33.598298,39.424332,31.516254
FGRAM000v1_012625,50.397269,56.635572,40.56638,54.937308,57.053041,48.680397,66.565606,89.088396,63.647179,56.796021,58.564566,52.593222
FGRAM000v1_012626,9.972445,11.546575,9.682098,11.113744,14.052088,11.224844,11.244307,16.431735,11.503716,18.347692,17.501451,16.256762
FGRAM000v1_012627,5.392706,7.326587,5.639111,9.571889,7.857912,8.764322,5.849078,8.916258,5.140981,13.325416,15.565847,14.90059
FGRAM000v1_012628,2.624842,2.162711,2.762698,3.916306,3.781703,3.501845,3.307972,3.397863,3.175147,3.425116,4.10338,3.062336
FGRAM000v1_012629,158.591658,159.027193,181.321273,78.308258,68.064511,74.630334,158.469603,155.856602,147.392686,62.95412,63.037989,59.547499
FGRAM000v1_012630,8.968756,11.406889,8.038792,8.830892,8.291499,7.967087,8.399499,9.422916,7.286959,9.770628,8.811367,8.910957
FGRAM000v1_012631,108.023484,102.892366,85.937835,99.833988,99.979488,95.453484,82.624945,91.412763,87.227707,97.501692,109.757744,99.316801
FGRAM000v1_012632,31.637528,29.754961,28.038004,38.848464,34.960877,35.608122,47.225666,45.22732,45.960425,32.958594,37.452562,35.051517
FGRAM000v1_012633,90.908736,91.773243,90.609508,84.257584,73.002837,83.506872,78.107204,92.61024,87.969376,80.784828,84.235915,79.821257
FGRAM000v1_012634,91.832793,92.767848,105.115135,168.520592,162.854218,156.57797,152.150965,145.653544,136.833177,192.871793,184.864249,200.975184
FGRAM000v1_012635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012636,25.487636,28.904916,28.741679,27.929298,29.208729,25.533421,34.170449,36.616408,29.054878,32.618481,35.839878,33.159594
FGRAM000v1_012637,7.515826,9.943635,3.275167,8.574061,11.889588,9.173993,4.101242,10.459491,4.318471,14.490563,12.162956,12.870603
FGRAM000v1_012638,143.390994,133.170212,200.135572,165.850185,118.826382,177.18146,141.99978,80.584618,124.410735,68.019118,61.458895,81.459803
FGRAM000v1_012639,301.033284,339.321162,236.393168,101.726348,102.448003,96.718281,184.871861,249.445812,191.140055,95.2786,101.12452,96.344872
FGRAM000v1_012640,38.991067,35.030887,39.756431,34.206224,29.376216,28.013804,41.289179,37.748702,38.012302,33.002618,33.807789,32.203814
FGRAM000v1_012641,66.978473,68.603308,74.974658,114.063956,103.491384,113.02596,92.11319,98.5768,93.199557,106.343592,112.664758,106.444185
FGRAM000v1_012642,6.654555,7.590599,4.889396,6.060058,9.158446,7.402526,7.317254,7.780683,8.891381,8.44763,7.000422,9.33978
FGRAM000v1_012643,624.016731,608.943444,691.637446,352.026335,323.074303,371.620299,281.325556,234.658577,260.532977,333.726576,333.833523,338.319651
FGRAM000v1_012644,0.145401,0.159256,0.230931,2.114088,3.984196,2.936626,0.308416,0.200851,0.18986,1.541561,2.230417,0.426117
FGRAM000v1_012645,11.969154,10.383447,8.38915,16.877015,17.247384,14.984931,10.395084,12.68955,10.57287,18.693537,18.63461,18.012936
FGRAM000v1_012646,5.533563,7.042062,7.124813,14.239928,12.287619,15.693908,6.228342,10.939241,6.67992,15.842493,15.037142,14.920099
FGRAM000v1_012647,22.127696,21.694101,24.042797,23.220732,28.939548,34.134754,31.632165,30.851489,23.863871,26.381292,27.484712,35.348483
FGRAM000v1_012648,35.803863,38.356208,32.790174,49.010274,45.951667,44.161797,33.095501,42.090235,39.175551,47.487361,50.524009,50.59858
FGRAM000v1_012649,35.668764,35.159574,33.441913,39.624,41.654801,36.928753,47.204452,50.419571,43.547111,45.095808,42.504165,40.688313
FGRAM000v1_012650,37.692701,39.780559,39.412978,23.55651,21.308333,22.372233,26.67077,28.913818,25.975729,27.514113,25.762777,24.985555
FGRAM000v1_012651,13.324456,13.577627,9.765218,10.068664,16.823233,12.821659,8.514047,11.31711,12.085781,24.147278,23.739582,24.926653
FGRAM000v1_012652,12.623463,13.984685,10.966649,13.690909,13.0388,12.033649,10.877915,13.798043,10.502319,12.001626,15.428889,12.046736
FGRAM000v1_012653,53.848071,55.4473,60.5689,33.578696,37.843048,38.088538,50.017638,46.648792,45.552911,39.527377,29.894551,31.063247
FGRAM000v1_012654,239.065362,238.126917,242.229086,279.345967,264.559716,250.021915,252.479771,266.207049,244.092476,258.882867,276.672447,267.580748
FGRAM000v1_012655,4.391679,4.299839,2.954993,4.371866,4.245571,4.300559,2.851564,3.984738,3.023054,5.896924,5.890643,6.113009
FGRAM000v1_012656,2.251294,2.678117,2.468904,2.873515,2.913292,3.014611,2.143641,2.717705,2.555438,3.362117,3.069958,2.938799
FGRAM000v1_012657,25.020352,25.364782,22.828087,32.210652,29.423153,30.664151,24.58712,27.481925,27.08568,23.603558,25.211405,25.222369
FGRAM000v1_012658,59.847379,66.50313,51.085814,49.888756,49.476201,44.999657,49.422754,69.617783,49.926877,42.135128,43.614545,42.185462
FGRAM000v1_012659,3.281543,3.14167,2.489695,1.308566,1.406862,8.227353,0.53991,3.521318,1.443691,8.342385,3.859758,5.230158
FGRAM000v1_012660,97.776926,85.08457,107.052893,146.774526,122.944945,128.79961,117.532547,109.465937,116.953081,146.349727,144.620372,148.496967
FGRAM000v1_012661,36.672945,42.556074,30.340972,40.386148,39.885428,32.825871,36.388378,50.731648,38.318955,42.6351,42.917488,43.029965
FGRAM000v1_012662,60.248995,65.677715,61.571123,80.804089,73.775506,81.018706,74.857578,75.705109,63.372466,54.531821,55.863342,56.956641
FGRAM000v1_012663,2.912513,1.630162,2.655708,3.740072,5.613339,3.774731,1.724133,2.713329,1.919102,4.755345,4.997992,6.190381
FGRAM000v1_012664,1.066132,1.219933,1.15262,4.997901,4.836245,6.708387,2.294779,1.807279,1.485895,5.924199,5.670658,3.732556
FGRAM000v1_012665,190.327004,190.53946,211.404131,204.31782,228.662283,218.535455,176.173091,188.127088,182.710385,140.293163,146.950313,138.346922
FGRAM000v1_012666,47.610764,47.843227,51.184607,48.311629,44.048071,54.147986,55.867,53.892222,51.889164,43.977387,46.345611,45.227416
FGRAM000v1_012667,176.417405,179.146914,193.247024,212.125023,182.270013,206.141659,167.815845,165.424181,182.340164,167.007639,179.530883,179.91748
FGRAM000v1_012668,53.038744,54.058284,56.00457,48.937558,50.45801,47.160952,47.71877,44.284288,48.265334,45.544605,48.884312,43.069429
FGRAM000v1_012669,7.403142,5.215343,6.328556,5.48248,8.642813,7.694526,6.600115,6.488209,6.247552,8.027311,5.752082,6.172283
FGRAM000v1_012670,9.820499,11.007901,11.912812,13.446688,14.079064,14.834847,10.37138,16.596552,11.45814,18.287977,15.339405,14.437589
