"","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGRAM000v1_000017",6.68938910613526,6.82128763830367,6.97770708202055,7.07987998633311,6.7279618196594,6.88412044039258,6.77655987222603,6.87958113640195,6.83759118522396,6.89965968051757,6.88701211348072,6.77502269738665
"FGRAM000v1_000018",6.55758514603379,6.55758514603379,6.55758514603379,6.68663396883434,6.55758514603379,6.55758514603379,6.68362997695357,6.55758514603379,6.55758514603379,6.55758514603379,6.64204980155163,6.69795733402717
"FGRAM000v1_000020",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64037106483964,6.64599519585571
"FGRAM000v1_000022",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.68990418985201,6.77930519469301,6.85207117010007,6.69531817324392,6.86768564441464,6.96251386205306,6.83942960410321,6.773249120945
"FGRAM000v1_000023",10.1508831615548,10.3091641389127,10.1308758372703,12.1434575134431,12.23369982445,12.0983723485908,11.2375340735292,11.4170226306648,11.2949919408361,12.131671889374,12.1701910564119,12.0457061065977
"FGRAM000v1_000024",6.63982654791822,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.74156688700619,6.63854422230431,6.55758514603379,6.55758514603379,6.55758514603379,6.64177164184087,6.80219421873922
"FGRAM000v1_000028",7.56581623201529,7.7539157750276,7.60709520911974,8.08472703062179,8.08332843965102,7.96020185769498,7.84730517918667,7.98501207624567,7.97805007319458,8.26649650877322,8.29315077585932,8.28354274143109
"FGRAM000v1_000029",6.63952181788996,6.69015612577938,6.73485581261971,6.93598692786991,6.83840428272709,6.81028269690276,6.72357728045508,6.6959909607358,6.77918560349463,6.98561459793888,6.88335345616375,7.03271779878976
"FGRAM000v1_000030",6.63904549557994,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64948926710895,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64124487731157,6.55758514603379
"FGRAM000v1_000031",6.55758514603379,6.73008406925757,6.55758514603379,6.72271384190156,6.55758514603379,6.55758514603379,6.63833640006001,6.55758514603379,6.55758514603379,6.66281978899491,6.55758514603379,6.55758514603379
"FGRAM000v1_000032",6.55758514603379,6.64260877282323,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62127994427084,6.64114502557961,6.55758514603379
"FGRAM000v1_000033",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.72567044694597,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000034",6.64037670006122,6.76368560134238,6.55758514603379,6.72181773818476,6.64229493076595,6.64929967861139,7.13800277247891,7.22113667980546,7.26690430017887,6.74504364647319,6.76258987862198,6.55758514603379
"FGRAM000v1_000036",6.83916356999365,6.79422701452306,6.92493094513714,6.72296422500276,6.72857025676846,6.77590326582808,6.80192314058902,6.80246305275933,6.86245406197423,6.69349552844195,6.79080357161965,6.8042919042463
"FGRAM000v1_000037",9.22542492328299,9.02024600616526,9.28310968468461,8.72105696565998,8.77897785596846,8.68605109524985,9.24128127762061,9.13183722370652,9.22435908593125,8.80321567768279,8.68330479389009,8.68661333695833
"FGRAM000v1_000038",6.64142512474475,6.69234518476907,6.55758514603379,6.55758514603379,6.64039630234854,6.73882812603282,6.55758514603379,6.7375788176644,6.64835545631253,6.69199463062797,6.68958290280976,6.69657395264533
"FGRAM000v1_000040",6.83162491076249,6.9180873605055,6.82715862792006,7.31115669991023,7.24451066775226,7.37956861515225,6.99889414607804,6.89282148348569,6.74524246394589,7.38974285700763,7.32045154326117,7.42007876225355
"FGRAM000v1_000041",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.72209086714455,6.55758514603379,6.55758514603379,6.62271937978337,6.64065697830005,6.64800115839609
"FGRAM000v1_000042",6.55758514603379,6.55758514603379,6.55758514603379,6.64002976213226,6.64076878604084,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.66133418522452,6.68837490074987,6.55758514603379
"FGRAM000v1_000043",7.53373711492059,7.59373362372391,7.66249165574598,7.86448627591733,7.90181649419632,7.96982338054881,7.8300697876004,7.91010692484162,7.70098376418253,8.08706687290641,8.05532037592286,8.09409422705291
"FGRAM000v1_000044",7.24777181662857,7.13926993012764,7.13640768342737,7.27800444990247,7.3254695637902,7.22797408688412,6.95998743709534,7.15880566403137,7.19328661728037,7.15830895308249,7.06976599898901,7.05178436178672
"FGRAM000v1_000045",6.9373285094099,6.88896690032163,6.97340815094788,6.87067984413168,6.86672598499644,6.55758514603379,6.77399903676138,6.64591452543389,6.74380532896686,6.85838819531499,6.86707444673136,6.81100443617093
"FGRAM000v1_000046",6.64131019176865,6.55758514603379,6.67298226305913,6.55758514603379,6.55758514603379,6.55758514603379,6.6381783115647,6.64767851022476,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000047",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.68776779839304,6.55758514603379,6.64271683793828,6.64505388600317,6.55758514603379,6.62326449715443,6.68814411786085,6.55758514603379
"FGRAM000v1_000048",6.63938733051063,6.64419460744109,6.55758514603379,6.68358296870928,6.6406217191609,6.64887756121306,6.55758514603379,6.6443549850462,6.74048046660607,6.71882987608022,6.64257156135516,6.70066752505242
"FGRAM000v1_000049",6.86225257364148,6.82175454216841,6.82385777289103,6.7236206485818,6.93956327127249,6.74144188463301,6.86960887453899,6.8304951200572,6.88662391005924,6.88390753991807,6.96305827642512,7.01605650207934
"FGRAM000v1_000051",6.72163310485275,6.72731501743219,6.78700228449344,6.87618524926981,6.86106153466343,6.65108208963723,6.83684922114961,6.64499578081116,6.7047688353556,6.86915063530254,6.93859713974135,6.85497574471791
"FGRAM000v1_000052",7.13168340622171,7.1104153322819,7.09136115263227,7.47853683975535,7.40521773789059,7.48549812206307,7.16284275326613,7.27974791322859,7.22473615997457,7.21586278255252,7.31874162392183,7.30244404452925
"FGRAM000v1_000054",7.12644443371456,7.18779067894769,7.35700360823485,6.98516060836998,6.8833730428344,6.91009148112839,7.2736791918721,7.18644749874387,7.18946150028187,6.9372095593646,6.88469916970375,6.94111611273693
"FGRAM000v1_000055",6.75568549359362,6.78912966117868,6.67221344579002,6.72377603046932,6.78936825898881,6.74372059773861,6.83403216803603,6.80048655936342,6.78055276270784,6.83870600305456,6.81464928641976,6.82997635318368
"FGRAM000v1_000056",14.6409092471975,14.787844065339,14.4476175270139,13.4640046728121,13.8088780682527,13.4073987335644,14.8532596200359,15.3204480719558,14.9583427922283,14.5146944802062,14.5032749156076,14.3927158134615
"FGRAM000v1_000057",13.9990443631875,13.915962861029,14.1324883231165,12.7138645514928,12.7489221695325,12.6753881512821,14.4348882729217,14.3116073260009,14.4464237407403,13.1807428324364,13.2416700982738,13.1399345848377
"FGRAM000v1_000058",12.6004131755681,12.9091741661521,12.3680220208412,11.4833758036306,12.0321077778156,11.4826246634295,12.3763703352338,13.4774272566275,12.6134601747895,12.9048680814858,12.9598923169455,12.7386267292821
"FGRAM000v1_000059",7.21257132839905,7.09942512799944,7.16613679507611,6.89001957189185,6.92429415313607,7.08057157826899,7.18733337598684,7.2531822714121,7.18849533381009,7.04018696622616,6.99295697837512,6.98004674724116
"FGRAM000v1_000060",7.24475078444044,7.08127704594097,7.22750221048975,7.16142543629,7.32540022336211,7.25775264866749,7.16324955528551,7.35282261244336,7.38295522831863,7.26578154401309,7.30179553565057,7.26623745355985
"FGRAM000v1_000061",6.63940362590963,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.640979156291,6.55758514603379
"FGRAM000v1_000062",7.05801390993071,7.0403228686075,6.96222536523066,6.75730037264644,6.68905532616492,6.55758514603379,7.10022028742117,7.11842837725739,7.1689983272291,6.94804363566743,6.88052687730769,6.73540931574487
"FGRAM000v1_000063",11.9201557168877,11.9564774679005,11.7516288888612,11.1813972455506,11.1215118794533,11.204444907753,11.9264964163825,12.0215272010757,12.0355799577889,11.4277029662094,11.4960842036565,11.5485320463736
"FGRAM000v1_000064",12.931794826231,13.4671141331692,12.8888239617197,11.1181123201199,12.1442334934802,11.1088737395856,12.0378531836106,13.8800503893534,12.426909461556,13.1949790175601,13.4075085329123,13.1374655284892
"FGRAM000v1_000065",9.61210818494187,9.90267394992929,11.2881080659766,8.76395686407222,9.30956288237338,8.90805910908256,9.46454627796627,10.4337173890924,9.56639589322385,10.4400682636031,11.0128119224477,10.3289347214023
"FGRAM000v1_000066",15.16009879828,15.1182349012934,15.1208905425421,13.9721163232925,13.9828521068619,13.9178823982131,15.4029298459808,15.4430273319946,15.4802513353457,14.2784929265732,14.3547525810391,14.3309278005008
"FGRAM000v1_000067",14.4062953465828,14.3743298900737,14.3411802866026,12.9566657224764,13.0019181025369,12.9893880888443,14.7990449440058,14.7985186536053,14.8540011168247,13.4477539638671,13.5343183932917,13.4870367602331
"FGRAM000v1_000068",12.1177541246382,12.123410396195,12.1871007259075,12.1321670463463,12.0751178672632,12.0652864975432,12.4455959464851,12.4241560009026,12.5040169894518,12.167751206134,12.2668673406316,12.2032297132533
"FGRAM000v1_000069",14.2801808685209,14.3679924049521,14.1857316744021,13.9044446140637,14.2268424689499,13.9241275853994,14.6408555657585,14.9452229507251,14.7956205777454,14.6977282637574,14.7035865977684,14.64177659096
"FGRAM000v1_000070",13.3306465889631,13.3491415800244,13.2247321854091,12.080551970881,12.270314360977,12.2593046296448,13.7964262459085,13.7338254346887,13.9225274677384,12.6414385368907,12.7110514413911,12.7027467183409
"FGRAM000v1_000071",15.0075736548537,15.0478207608748,15.0341698757174,13.5720093542338,13.7926989698891,13.6629636719673,15.4743992481162,15.4177397955497,15.5241847730908,14.2978250139198,14.2981781101961,14.2460679327103
"FGRAM000v1_000072",14.6694045216822,14.8070375643144,14.4120492233449,13.5788993502319,13.9412276251148,13.5962303317818,14.8155522175905,15.2665615313685,15.0291339415135,14.4513615994941,14.5223067416567,14.4749370540897
"FGRAM000v1_000073",11.3392959815873,11.4175369123212,11.3368003838867,10.9371812631703,11.0030071392071,10.90893004592,11.1726475646639,11.2881127198199,11.3155854787163,10.7071888684554,10.6077732917642,10.6816095741176
"FGRAM000v1_000074",8.22484850146307,8.41171963425313,8.44676619275821,8.19293476647118,8.30984511610569,8.3423606873128,8.31424511427126,8.26102732404298,8.46299928445364,8.46366572396849,8.58809347592934,8.46054722063263
"FGRAM000v1_000075",7.40623111955048,7.35849185837073,7.20684865955019,6.8077021909971,6.76168473634698,6.77710508464144,7.24109858967792,7.34599557598721,7.34055268049632,6.89919578813103,6.76226163936772,6.86106794254248
"FGRAM000v1_000076",10.9182293277884,11.0317467347295,10.7123075235044,12.2428771098488,12.5524354030712,12.2248658094081,10.9393510273303,11.4825270448027,11.2864113056739,12.7907258239363,12.903753060498,12.8731092586763
"FGRAM000v1_000077",7.75360603368913,7.77254513978511,7.81439753192087,8.83627236176299,8.71027537696877,8.81954725603265,8.11849315523925,8.05609669311689,8.08851413443432,8.98354761514086,8.9505278172128,8.93415545119072
"FGRAM000v1_000078",6.55758514603379,6.64211737600398,6.55758514603379,6.63984100418315,6.72775620630679,6.55758514603379,6.72209951074461,6.64683805189761,6.64937508862876,6.69256689691661,6.64143746136803,6.64622495259743
"FGRAM000v1_000080",6.72793054873866,6.6440085884652,6.67012884074602,6.55758514603379,6.55758514603379,6.55758514603379,6.71631967044877,6.73808420109892,6.80891797302474,6.62357831707897,6.55758514603379,6.7001440814922
"FGRAM000v1_000081",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62171096903707,6.63967317034523,6.64832238083004
"FGRAM000v1_000082",7.12476852106426,7.0847951036632,7.01049003211003,6.96783740884362,7.0679148744295,7.13672141140507,7.05296333679866,7.14588983815422,6.81078121954128,7.07726048532902,7.16626370564052,7.23379070145948
"FGRAM000v1_000083",6.64002390212798,6.55758514603379,6.55758514603379,6.55758514603379,6.64169983234186,6.55758514603379,6.55758514603379,6.64580844830217,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000087",6.95415012627859,6.88850246599624,6.82246414286881,7.09073675998879,7.07168826448294,6.9901013552619,6.97164424508957,6.99635092052623,7.09446978462741,7.13578746996907,7.11200731837026,7.00506544613649
"FGRAM000v1_000088",8.79020462056288,8.79724755387985,9.12160211279921,9.78313331286274,9.81474504344131,9.83345846358432,8.74831980730817,8.54134558637941,8.86287742677307,8.79202988666493,8.74901220565481,8.78077449527694
"FGRAM000v1_000089",6.55758514603379,6.55758514603379,6.55758514603379,6.80090727959141,6.72787020293266,6.78369906947234,6.55758514603379,6.64330040094095,6.55758514603379,6.55758514603379,6.55758514603379,6.64969987581236
"FGRAM000v1_000090",6.55758514603379,6.55758514603379,6.55758514603379,6.63627717988353,6.81544816715577,6.70595891214024,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000091",7.0411985085484,6.9880899593144,7.06138180845579,7.44180842502281,7.26273843369294,7.25922144344652,6.97217045014219,6.91544914413507,6.97938705789871,6.93740078475816,6.79007447578954,6.88142763091887
"FGRAM000v1_000093",7.49039569456666,7.58791983679392,7.41977849694562,7.71664945195669,7.61990885674303,7.69298238735985,7.54078989344579,7.31629254155256,7.38245577147273,7.6782366029433,7.5371465801904,7.63754688529708
"FGRAM000v1_000095",6.78573298050941,6.69161136134185,6.73519206917089,6.78512994796757,6.90473167021099,6.8090523958648,6.97746373983755,6.89963300012987,6.95414894835107,6.76473301386858,6.78974581470094,6.82905939552618
"FGRAM000v1_000096",7.96950040542203,8.10117294448811,8.21105415478947,8.06800753382857,8.04974707740114,7.99481668931126,7.98557130475962,7.81008073152183,7.85349506667676,7.42040448948176,7.32545670926879,7.51994143069223
"FGRAM000v1_000097",7.04032882843301,6.94223302655795,6.953046372472,6.80831866650372,6.88704692500837,6.83936024976308,6.9463488756519,7.00895929950883,7.14267966556133,6.96510994993004,6.86312343462382,6.9871169790709
"FGRAM000v1_000098",6.72504655008947,6.81709692702262,6.73563794537939,7.22236177220312,7.51185366348386,7.26210820312395,7.0912250646588,6.92255140362058,7.07938337739222,7.47292877593541,7.54147702470635,7.31922545609838
"FGRAM000v1_000099",7.68162233443729,7.65341237392265,7.74771820114994,7.636039625426,7.68646318865156,7.55648179771027,7.69051001907564,7.68648475506633,7.64979437644599,7.6988487766411,7.90425502742461,7.82953551244247
"FGRAM000v1_000100",6.87461390367128,6.68831245018825,6.7359529685807,6.81051820508782,6.97306746279691,6.81170832853976,6.83872392304812,6.76927670849169,6.74597940710912,7.06882426397519,6.9733915313059,6.9796498685398
"FGRAM000v1_000101",13.9212134062622,13.8575840973731,13.8494164090399,15.039963729173,15.1460530498299,15.0455544826536,14.9726032997302,14.9114639780461,14.8940661925839,14.9939039360464,14.9025094189639,14.8210032936274
"FGRAM000v1_000102",6.85592413131758,6.83989498454447,6.73556123924931,7.04422635264209,6.90085470518973,6.93417261813627,7.04282101692255,7.0107323769424,6.9593239754864,7.14166691829106,7.09149452092507,7.01723737846952
"FGRAM000v1_000105",6.55758514603379,6.55758514603379,6.55758514603379,6.63960563514667,6.55758514603379,6.64899066150516,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000106",6.853459024681,6.83874983634569,6.8966868580218,7.50621539131886,7.42909201217787,7.45867787226008,6.98295051417457,6.97419144301818,6.869013492316,7.10774517588055,7.15558856783032,7.26266395287211
"FGRAM000v1_000107",6.83741757629033,6.82100671856863,6.86128697777985,6.91369562443656,7.0375120128939,7.04353988025252,6.80355948417908,6.96065075313128,6.99270702263085,6.88399062362425,6.86543389825545,7.03510659432187
"FGRAM000v1_000108",7.36123519119107,7.44313232051718,7.38650907145306,7.49832644661304,7.61734812997583,7.7921035025099,7.27949951649772,7.26595048151602,7.39131749344288,7.16330940847553,7.21500572889087,7.20952259660229
"FGRAM000v1_000110",7.45847609821996,7.25783377952346,7.58358536775556,7.87809507580527,7.67226232560113,7.66346544086457,7.65305829290111,7.65608575439343,7.78761167002374,7.79546623325634,7.70938901368273,7.7457215948565
"FGRAM000v1_000111",7.8336095655509,7.98110208732433,7.91745445702408,7.87140476308192,7.81650433917582,7.96027427136571,8.14806228266857,8.12344855640957,8.14009613148332,8.1133396899721,8.12443358870076,8.1978509221164
"FGRAM000v1_000112",7.20500226558812,7.11379453061551,7.24939053690462,7.09665418789918,7.12152804939675,7.13427545424695,7.16028021560221,7.10676363452605,7.10768921228185,7.17357477834158,7.06779036190483,7.16068005750263
"FGRAM000v1_000113",6.72607107933616,6.8202315288702,6.67057955529425,6.68556254524425,6.79245053272094,6.55758514603379,6.71956172521937,6.73762755391556,6.7446767851656,6.66355669111235,6.55758514603379,6.55758514603379
"FGRAM000v1_000114",6.98225728547617,6.81786541721659,6.78476302021992,6.75510888161543,6.6419352620672,6.702771984427,6.91194892231261,7.05817627912124,7.11290672852164,6.78514435661661,6.92249239289967,6.64704546635748
"FGRAM000v1_000115",6.55758514603379,6.73289441592106,6.67109847591444,6.55758514603379,6.55758514603379,6.70270825467243,6.68309150271184,6.83230220297408,6.81237728587026,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000116",6.64093579963287,6.64352718219662,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.71993253849998,6.69822747403166,6.70154360365359,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000117",7.05736299566175,7.11023023559723,7.12124077554633,6.83063898222888,6.68919845920096,6.74476164672256,7.22082123689833,7.17016470875612,7.28939727225254,6.76369077722832,6.72967589128029,6.64903767425173
"FGRAM000v1_000122",6.89390215821051,6.81408306235439,6.86490358832834,6.55758514603379,6.68963919450923,6.74447781879015,6.78592007450123,6.64599864405774,6.81318582928987,6.69362278610308,6.64112500599759,6.55758514603379
"FGRAM000v1_000123",7.07186130635269,7.21812444458528,7.16178796487813,7.03180928399058,7.14446730431035,7.26467435073658,7.16432940922525,7.36558128661576,7.30005198944907,7.06785803754277,7.16777318464198,6.92239242216761
"FGRAM000v1_000124",7.01301826278271,7.16964832163615,6.98653077215228,7.31554200699529,7.41319317560324,7.34463612455748,7.18966527746168,7.21924879959031,7.29405923203632,7.2198404371685,7.27318800273581,7.19783757455141
"FGRAM000v1_000125",6.72552172310254,6.64341683754794,6.55758514603379,6.78503896943846,6.75807214062124,6.77732744868788,6.55758514603379,6.69566750804548,6.64946529556447,6.69127484563321,6.64112902616295,6.69636125033158
"FGRAM000v1_000127",6.93617293591866,6.94601554601947,6.82445436054428,7.0520359114442,7.1601828428358,7.12162887665023,6.77951743760187,6.93958477725308,6.89115859827083,7.19880466019135,7.33439823837674,7.32058036730192
"FGRAM000v1_000128",6.55758514603379,6.55758514603379,6.67318215643463,6.55758514603379,6.55758514603379,6.65015748465438,6.63951169027786,6.55758514603379,6.55758514603379,6.62306408002551,6.55758514603379,6.55758514603379
"FGRAM000v1_000129",6.75492558362473,6.93907085943348,6.82950268168231,6.83682127685008,6.81282114287177,6.83965069696969,6.86130343172362,6.73640426576271,6.95918094812478,6.622597745125,6.68792205055054,6.6451849319559
"FGRAM000v1_000131",6.63997922362976,6.72956033224087,6.55758514603379,6.75357911091493,6.69023916899773,6.7013214277107,6.74942036848509,6.55758514603379,6.74411626740133,6.55758514603379,6.55758514603379,6.64854583896365
"FGRAM000v1_000132",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64061998425552,6.64903448009581,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.72786329675787,6.55758514603379
"FGRAM000v1_000133",7.46534521370293,7.37927691190853,7.5860702125651,7.32098032278638,7.33158606408185,7.41446041600255,7.50544631699304,7.51240830288821,7.57460364945743,7.41993476674015,7.4403395863561,7.52512900760753
"FGRAM000v1_000134",6.72650418118416,6.69249835494556,6.67094990768107,6.75402006487698,6.55758514603379,6.55758514603379,6.63639912344081,6.87670588328573,6.77938139264191,6.74425530186358,6.79114792557625,6.74041854773568
"FGRAM000v1_000135",6.68738053510181,6.7620753888218,6.73488208702664,6.68632927333658,6.6420746320099,6.74310094873758,6.83081614587765,6.69701042217112,6.65021865151034,6.66189553587425,6.68968316285941,6.55758514603379
"FGRAM000v1_000139",6.7270354994374,6.79573666842804,6.86132470942062,6.98334603982615,6.83994608988688,6.74135577100126,6.82592790197649,6.69692845575518,6.8867250250375,6.88389651688864,6.94473131275383,6.90312626370312
"FGRAM000v1_000140",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64360280367725,6.55758514603379,6.63778073360732,6.55758514603379,6.65078602729072,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000141",6.68541225185624,6.64076309745436,6.55758514603379,6.89661761666601,6.8156996497245,6.84000234981717,6.78554103693335,6.76936524941343,6.74549678339515,6.92517130188699,6.92135076040619,6.80224870223289
"FGRAM000v1_000142",7.00309067562658,7.12625325358263,7.07233910071327,6.75497774816344,6.7904646543982,6.55758514603379,7.18659528707934,7.08969020362632,7.17776572881322,6.78656943889046,6.76211070089057,6.80636333632092
"FGRAM000v1_000143",7.06006786380266,7.10231821621099,7.20151657048188,6.96941034561504,7.05333905610246,7.06188741738707,7.18198101218712,7.20669439989406,7.24162074153938,7.02621324402056,6.94072010735017,6.90016366138499
"FGRAM000v1_000144",6.55758514603379,6.6429715157082,6.55758514603379,6.55758514603379,6.55758514603379,6.64713232348227,6.55758514603379,6.55758514603379,6.55758514603379,6.71774205584853,6.72753539102089,6.69671983996052
"FGRAM000v1_000145",6.55758514603379,6.64317836724315,6.66783352676703,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64533298427693,6.55758514603379,6.62248694691091,6.76197169344476,6.69977796933185
"FGRAM000v1_000148",7.00276570000867,7.08423083168771,7.13097267550393,7.51244023871674,7.40844100581997,7.53232838740615,7.26933973095253,7.19943181317533,7.30014615936645,7.80197326598161,7.84301774517922,7.87124736433271
"FGRAM000v1_000150",6.55758514603379,6.55758514603379,6.7355332284989,6.55758514603379,6.64147293319695,6.7031672733824,6.72262491997533,6.6452275709268,6.74607844339205,6.66167969287118,6.55758514603379,6.69847145414621
"FGRAM000v1_000151",7.09096436650572,7.10410754041074,7.16120850547353,7.20872313039183,7.19159109077589,7.22277298854471,7.2149137125233,7.1004308784045,7.08631525274371,7.43544382272097,7.32934335507309,7.44735139607304
"FGRAM000v1_000152",6.64022905221072,6.73198894580566,6.78532230858627,6.68664505323583,6.55758514603379,6.55758514603379,6.7518254673454,6.6465015294383,6.89043939118448,6.693430357897,6.55758514603379,6.55758514603379
"FGRAM000v1_000163",7.31924283627184,7.58055218464523,7.38648369420071,7.45492914580888,7.50551644892225,7.31468699239144,7.59324552190058,7.54943205134161,7.52247288773152,7.67298062069835,7.56620680210461,7.55786307434383
"FGRAM000v1_000164",6.55758514603379,6.55758514603379,6.55758514603379,6.6863204011456,6.68936526899782,6.7411706110232,6.55758514603379,6.69776946550657,6.64916505839971,6.78553413408455,6.55758514603379,6.83141908218154
"FGRAM000v1_000165",6.6393064339537,6.72818545882978,6.67286043956048,6.55758514603379,6.68996741999442,6.64981159432966,6.55758514603379,6.69672631102117,6.77911613585322,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000167",6.6392226289566,6.6428215256947,6.55758514603379,6.68688693098233,6.55758514603379,6.55758514603379,6.68585434622364,6.7692805620905,6.55758514603379,6.62359116946548,6.55758514603379,6.55758514603379
"FGRAM000v1_000168",6.72608732341408,6.76315319326853,6.67216832131414,6.68697500777418,6.81561981296788,6.8370073641705,6.85209239916732,6.73677577734164,6.64950372338626,6.76447470781196,6.76006949170007,6.64679360041323
"FGRAM000v1_000170",6.55758514603379,6.55758514603379,6.67243439972007,6.78282449285052,6.64071481088466,6.65032255724191,6.55758514603379,6.69615561923522,6.55758514603379,6.71935683432396,6.76005167759122,6.64691640658856
"FGRAM000v1_000171",6.55758514603379,6.64204148097418,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.62204667398069,6.55758514603379,6.55758514603379
"FGRAM000v1_000172",6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.63767300434666,6.55758514603379,6.55758514603379,6.55758514603379,6.64349109770211,6.55758514603379
"FGRAM000v1_000175",14.0009052080945,13.9611133998449,14.148206940064,9.64191770471225,9.54106481818269,9.90924519640176,11.6810198312728,11.2581527912744,11.5726611125758,9.39390299928364,9.30578281683444,9.31895802996084
"FGRAM000v1_000176",6.7525000143002,6.68968837432247,6.82889178019166,6.7821319880496,6.88497330506637,6.78121407217272,6.72386407478363,6.76885695190779,6.78277290539655,6.82190885581299,6.78819369194729,6.90093941467481
"FGRAM000v1_000177",7.21882156979186,7.24957312304455,7.2855856854098,7.66933280197234,7.63673624755457,7.79717780337571,7.67579172161065,7.58256411842819,7.68484055632622,7.9554944320083,7.83384242547262,7.80045324051879
"FGRAM000v1_000178",7.87216832516899,7.86813531882254,7.87626587860281,8.22550383986484,8.33944572536202,8.26529697363841,8.18300899004436,8.21841246606776,8.2967714469342,8.35914977058788,8.40816277721473,8.29248372415706
"FGRAM000v1_000179",7.58390655464074,7.62567299365849,7.62114609291666,8.18600017267344,8.1667577147447,8.2533083818337,8.2719624560869,8.10398617653129,8.30681112242429,10.37371809971,10.4429869157751,10.397594020599
"FGRAM000v1_000181",6.68730926155503,6.72831881170804,6.73328930375421,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64934560943126,6.66172723008415,6.760539697005,6.64679162190362
"FGRAM000v1_000183",6.90220052925782,6.88950701259252,6.98122244025193,6.94986898629369,6.92325394596282,6.8075870291417,6.77966776801367,6.94359812189395,6.97228542911275,7.04908574874421,6.97889057508375,6.92287661955113
"FGRAM000v1_000184",7.16932318190037,7.0607731494714,7.13835438034132,7.02592623775604,6.86550739769251,6.887502223098,6.86818703194726,6.92008515247664,6.77932933336424,6.66215317426643,6.76141652972329,6.7744122199472
"FGRAM000v1_000185",6.55758514603379,6.55758514603379,6.55758514603379,6.75617980295328,6.68949916369533,6.65012283334092,6.63976956925063,6.64614442866687,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000186",7.10538056285932,7.16088119465482,7.24109309649253,7.40574199162497,7.33356294488565,7.2939135645162,7.30796569913055,7.24968872060475,7.32869816942793,7.43771358005756,7.42955623913815,7.37625257015379
"FGRAM000v1_000187",6.78506898816257,7.09687488444233,6.89629951116306,7.26009149061704,7.30854089223191,7.33154604392496,7.03760387139281,7.06056866288263,7.03099525683698,7.39859236879564,7.43594776042041,7.29308300285465
"FGRAM000v1_000188",6.63766606564957,6.55758514603379,6.55758514603379,6.68476717624578,6.6414799963998,6.78005883246684,6.63938676278099,6.55758514603379,6.65136883735578,6.66199386119974,6.688428273573,6.73904072633351
"FGRAM000v1_000189",6.55758514603379,6.64315363175328,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.55758514603379,6.64462502129759,6.6506470925859,6.55758514603379,6.55758514603379,6.55758514603379
"FGRAM000v1_000190",7.55091504359696,7.5559571854667,7.45187581382377,7.81430284051236,7.75566936068656,7.73069676779853,7.40742975583925,7.46525894115999,7.5050123220453,7.90170482728674,7.77335944175074,7.88302436261063
