gene_id,product,lists,subcategory,biotype,contrast,method,log2FC,padj,significant,GO_IDs
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Black,DESeq2,1.792,0.0443173642224243,True,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Black,limma-TPM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Black,limma-FPKM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Dark,DESeq2,-0.009,0.977616529181676,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Dark,limma-TPM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Half v Dark,limma-FPKM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Dark,DESeq2,-0.008,0.97341543585084,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Dark,limma-TPM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Dark,limma-FPKM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Half,DESeq2,-0.004,0.990292423591209,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Half,limma-TPM,,,False,
FGSG_09372,uncharacterized protein,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitrogen Metabolism,protein_coding,Low v Half,limma-FPKM,,,False,
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Dark v Black,DESeq2,-0.796,2.1473765541101e-20,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Dark v Black,limma-TPM,-0.463,0.0024850787299871,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Dark v Black,limma-FPKM,-0.428,0.0388588321371381,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Half v Black,DESeq2,0.019,0.897533178619258,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Half v Black,limma-TPM,0.249,0.0991751889060858,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Half v Black,limma-FPKM,0.266,0.263141661542004,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Black,DESeq2,-1.1,1.45244948777039e-37,True,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Black,limma-TPM,-0.614,0.0001899770201848,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Black,limma-FPKM,-0.558,0.0061776128046647,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Half v Dark,DESeq2,0.814,2.5470684015584803e-21,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Half v Dark,limma-TPM,0.712,0.0001203316681667,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Half v Dark,limma-FPKM,0.694,0.002791286672265,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Dark,DESeq2,-0.29,0.0029227301738424,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Dark,limma-TPM,-0.151,0.350711704025317,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Dark,limma-FPKM,-0.13,0.636961872774633,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Half,DESeq2,-1.118,5.78157566078039e-39,True,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Half,limma-TPM,-0.863,1.44200710421541e-05,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09456,6-phosphofructokinase,v2:Metabolism,Glycolysis,protein_coding,Low v Half,limma-FPKM,-0.824,0.0004076444207527,False,C:GO:0005737; F:GO:0003872; F:GO:0005524; F:GO:0046872; P:GO:0006002; P:GO:0061615
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Dark v Black,DESeq2,-0.134,0.0582462571228222,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Dark v Black,limma-TPM,0.205,0.162852394994551,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Dark v Black,limma-FPKM,0.236,0.257415492516067,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Half v Black,DESeq2,-0.582,2.1595333566414999e-19,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Half v Black,limma-TPM,-0.364,0.0295463960402425,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Half v Black,limma-FPKM,-0.345,0.146090314318987,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Black,DESeq2,-0.454,7.81185661271416e-13,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Black,limma-TPM,0.016,0.910852726851371,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Black,limma-FPKM,0.068,0.733816197438883,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Half v Dark,DESeq2,-0.45,4.55055311737062e-12,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Half v Dark,limma-TPM,-0.57,0.0016338614912967,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Half v Dark,limma-FPKM,-0.581,0.0117519921833406,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Dark,DESeq2,-0.316,1.83436289374016e-06,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Dark,limma-TPM,-0.189,0.280665428213185,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Dark,limma-FPKM,-0.168,0.538415092568667,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Half,DESeq2,0.131,0.0726551871877045,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Half,limma-TPM,0.381,0.0165438177240334,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09580,isocitrate dehydrogenase subunit 2,v2:Metabolism,Citrate Cycle,protein_coding,Low v Half,limma-FPKM,0.413,0.0519751419918035,False,C:GO:0005962; F:GO:0000287; F:GO:0004449; F:GO:0051287; P:GO:0006099
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Dark v Black,DESeq2,0.248,0.0001268652707388,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Dark v Black,limma-TPM,0.573,0.0037292459795276,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Dark v Black,limma-FPKM,0.604,0.0102670642387621,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Half v Black,DESeq2,0.308,1.95980866752327e-06,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Half v Black,limma-TPM,0.52,0.0122913893037919,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Half v Black,limma-FPKM,0.537,0.0372736249152616,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Black,DESeq2,-0.311,9.90484546146614e-07,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Black,limma-TPM,0.213,0.204330011707894,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Black,limma-FPKM,0.265,0.215222166086041,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Half v Dark,DESeq2,0.063,0.438565262029668,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Half v Dark,limma-TPM,-0.053,0.811725904775903,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Half v Dark,limma-FPKM,-0.067,0.833831466836235,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Dark,DESeq2,-0.556,3.11475684568019e-19,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Dark,limma-TPM,-0.36,0.0931400741991944,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Dark,limma-FPKM,-0.339,0.232358854124733,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Half,DESeq2,-0.622,4.35631345868337e-24,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Half,limma-TPM,-0.307,0.0906049230360604,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09613,glycogen phosphorylase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Starch Metabolism,protein_coding,Low v Half,limma-FPKM,-0.272,0.241483733927468,False,F:GO:0008184; F:GO:0030170; P:GO:0005975
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Dark v Black,DESeq2,0.01,0.931716916943268,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Dark v Black,limma-TPM,0.349,0.0116992354090205,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Dark v Black,limma-FPKM,0.38,0.0496487474312461,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Half v Black,DESeq2,0.354,2.61421966887049e-07,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Half v Black,limma-TPM,0.596,0.0004981440640971,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Half v Black,limma-FPKM,0.614,0.0056357205368627,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Black,DESeq2,-0.303,8.87403415042428e-06,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Black,limma-TPM,0.151,0.215974157820924,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Black,limma-FPKM,0.203,0.25940948549993,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Half v Dark,DESeq2,0.347,3.58088087405254e-07,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Half v Dark,limma-TPM,0.247,0.0870693081380795,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Half v Dark,limma-FPKM,0.233,0.306862064985522,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Dark,DESeq2,-0.307,1.35963771317652e-05,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Dark,limma-TPM,-0.198,0.19929169838213,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Dark,limma-FPKM,-0.177,0.480876697690167,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Half,DESeq2,-0.66,9.71012553201897e-24,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Half,limma-TPM,-0.445,0.0030003796835635,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09786,NADPH-cytochrome P450 reductase,cellulase/amylase/nitrogen/pigment; v2:Metabolism,Nitric Oxide ,protein_coding,Low v Half,limma-FPKM,-0.41,0.0382472244931904,False,C:GO:0005789; C:GO:0016021; F:GO:0003958; F:GO:0010181; P:GO:0055114
FGSG_09826,uncharacterized protein,effector,,protein_coding,Dark v Black,DESeq2,-4.895,5.20834654119967e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Dark v Black,limma-TPM,-2.113,1.52414967865113e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Dark v Black,limma-FPKM,-1.639,8.25998998510217e-07,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Half v Black,DESeq2,-0.127,0.684600694737137,False,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Half v Black,limma-TPM,-0.068,0.853428838551108,False,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Half v Black,limma-FPKM,-0.052,0.885257669347816,False,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Black,DESeq2,-4.577,4.100429702339e-07,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Black,limma-TPM,-1.877,4.09225272302426e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Black,limma-FPKM,-1.477,2.60501626905976e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Half v Dark,DESeq2,4.565,2.59381238885268e-05,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Half v Dark,limma-TPM,2.045,4.26941801693395e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Half v Dark,limma-FPKM,1.587,2.7585272837954e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Dark,DESeq2,0.026,0.865618230995609,False,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Dark,limma-TPM,0.236,0.486443001825075,False,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Dark,limma-FPKM,0.162,0.637358269838863,False,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Half,DESeq2,-4.258,2.97234632595139e-06,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Half,limma-TPM,-1.809,1.18806770132709e-05,True,
FGSG_09826,uncharacterized protein,effector,,protein_coding,Low v Half,limma-FPKM,-1.425,8.48586071444073e-06,True,
FGSG_09834,pyruvate decarboxylase,v2:Metabolism,Glycolysis,protein_coding,Dark v Black,DESeq2,-1.625,3.94665121742245e-154,True,F:GO:0000287; F:GO:0016831; F:GO:0030976
FGSG_09834,pyruvate decarboxylase,v2:Metabolism,Glycolysis,protein_coding,Dark v Black,limma-TPM,-1.288,5.81665586050661e-08,True,F:GO:0000287; F:GO:0016831; F:GO:0030976
FGSG_09834,pyruvate decarboxylase,v2:Metabolism,Glycolysis,protein_coding,Dark v Black,limma-FPKM,-1.255,4.81716011307404e-07,True,F:GO:0000287; F:GO:0016831; F:GO:0030976
