contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
low_light_vs_black_light,GO:0003676,nucleic acid binding,MF,26,186,1413,6241,42.11,0.62,0.9990460900964084,0.9999999999999588,"FGSG_00357,FGSG_00760,FGSG_02615,FGSG_03108,FGSG_05251,FGSG_05446,FGSG_05737,FGSG_06701,FGSG_07052,FGSG_07985,FGSG_08365,FGSG_08753,FGSG_09410,FGSG_09864,FGSG_10470,FGSG_11961,FGSG_12184,FGSG_12376,FGSG_12600,FGSG_12864,FGSG_12973,FGSG_13314,FGSG_13431,FGSG_13478,FGSG_13710,FGSG_13935"
low_light_vs_black_light,GO:0004674,protein serine/threonine kinase activity,MF,6,67,1413,6241,15.17,0.4,0.9991023933311406,0.9999999999999588,"FGSG_00433,FGSG_00786,FGSG_06206,FGSG_07295,FGSG_10884,FGSG_11770"
low_light_vs_black_light,GO:0042802,identical protein binding,MF,2,37,1413,6241,8.38,0.24,0.999134487898694,0.9999999999999588,"FGSG_02469,FGSG_09359"
low_light_vs_black_light,GO:0003729,mRNA binding,MF,2,37,1413,6241,8.38,0.24,0.999134487898694,0.9999999999999588,"FGSG_01055,FGSG_10362"
low_light_vs_black_light,GO:0003924,GTPase activity,MF,6,69,1413,6241,15.62,0.38,0.9993835216147836,0.9999999999999588,"FGSG_05660,FGSG_05908,FGSG_07182,FGSG_08817,FGSG_11705,FGSG_13556"
low_light_vs_black_light,GO:0000166,nucleotide binding,MF,11,118,1413,6241,26.72,0.41,0.9999606514838904,0.9999999999999588,"FGSG_00760,FGSG_01159,FGSG_05031,FGSG_05408,FGSG_05737,FGSG_07753,FGSG_08188,FGSG_08365,FGSG_09864,FGSG_12376,FGSG_12594"
low_light_vs_black_light,GO:0005524,ATP binding,MF,98,633,1413,6241,143.32,0.68,0.9999990612774224,0.9999999999999588,"FGSG_00330,FGSG_00433,FGSG_00469,FGSG_00669,FGSG_00697,FGSG_00786,FGSG_00838,FGSG_01015,FGSG_01018,FGSG_01157,FGSG_01336,FGSG_01920,FGSG_01964,FGSG_02054,FGSG_02130,FGSG_02186,FGSG_02400,FGSG_02425,FGSG_02429,FGSG_02488,FGSG_02749,FGSG_02786,FGSG_02870,FGSG_03014,FGSG_03032,FGSG_03182,FGSG_03319,FGSG_03735,FGSG_03882,FGSG_03992,FGSG_03996,FGSG_04177,FGSG_04312,FGSG_04350,FGSG_04440,FGSG_04512,FGSG_04525,FGSG_04554,FGSG_04582,FGSG_04769,FGSG_04934,FGSG_05105,FGSG_05336,FGSG_05446,FGSG_05527,FGSG_05571,FGSG_05949,FGSG_06149,FGSG_06154,FGSG_06206,FGSG_06246,FGSG_06735,FGSG_06868,FGSG_07017,FGSG_07075,FGSG_07143,FGSG_07258,FGSG_07295,FGSG_07296,FGSG_07383,FGSG_07742,FGSG_07816,FGSG_08308,FGSG_08309,FGSG_08312,FGSG_08405,FGSG_08601,FGSG_08823,FGSG_08906,FGSG_08985,FGSG_09045,FGSG_09116,FGSG_09150,FGSG_09313,FGSG_09456,FGSG_09479,FGSG_09706,FGSG_10211,FGSG_10471,FGSG_10669,FGSG_10706,FGSG_10943,FGSG_11003,FGSG_11716,FGSG_11770,FGSG_11941,FGSG_11988,FGSG_12039,FGSG_12108,FGSG_12184,FGSG_12560,FGSG_12561,FGSG_12600,FGSG_12704,FGSG_12745,FGSG_13006,FGSG_13507,FGSG_13650"
low_light_vs_black_light,GO:0003723,RNA binding,MF,10,133,1413,6241,30.11,0.33,0.9999993213370656,0.9999999999999588,"FGSG_01159,FGSG_01918,FGSG_02686,FGSG_04350,FGSG_05203,FGSG_05336,FGSG_05933,FGSG_07100,FGSG_07296,FGSG_11190"
low_light_vs_black_light,GO:0003743,translation initiation factor activity,MF,2,77,1413,6241,17.43,0.11,0.999999945840552,0.9999999999999588,"FGSG_01343,FGSG_05428"
low_light_vs_black_light,GO:0003735,structural constituent of ribosome,MF,3,145,1413,6241,32.83,0.09,0.9999999999999588,0.9999999999999588,"FGSG_04125,FGSG_09003,FGSG_11839"
low_light_vs_black_light,GO:0016021,GO:0016021,CC,718,2511,1125,5821,485.29,1.48,1.2428206066312102e-54,7.705487761113504e-53,"FGSG_00011,FGSG_00012,FGSG_00070,FGSG_00076,FGSG_00085,FGSG_00095,FGSG_00107,FGSG_00108,FGSG_00116,FGSG_00126,FGSG_00136,FGSG_00147,FGSG_00152,FGSG_00160,FGSG_00197,FGSG_00209,FGSG_00285,FGSG_00470,FGSG_00517,FGSG_00527,FGSG_00572,FGSG_00588,FGSG_00603,FGSG_00613,FGSG_00659,FGSG_00663,FGSG_00669,FGSG_00702,FGSG_00734,FGSG_00743,FGSG_00773,FGSG_00788,FGSG_00793,FGSG_00838,FGSG_00855,FGSG_01003,FGSG_01028,FGSG_01031,FGSG_01064,FGSG_01066,FGSG_01149,FGSG_01150,FGSG_01162,FGSG_01166,FGSG_01223,FGSG_01268,FGSG_01284,FGSG_01286,FGSG_01375,FGSG_01379,FGSG_01484,FGSG_01513,FGSG_01580,FGSG_01591,FGSG_01593,FGSG_01599,FGSG_01606,FGSG_01631,FGSG_01636,FGSG_01695,FGSG_01745,FGSG_01767,FGSG_01780,FGSG_01792,FGSG_01799,FGSG_01806,FGSG_01814,FGSG_01823,FGSG_01824,FGSG_01839,FGSG_01861,FGSG_01868,FGSG_01883,FGSG_01964,FGSG_01981,FGSG_01986,FGSG_01990,FGSG_01994,FGSG_02019,FGSG_02054,FGSG_02064,FGSG_02070,FGSG_02071,FGSG_02074,FGSG_02079,FGSG_02084,FGSG_02111,FGSG_02114,FGSG_02115,FGSG_02116,FGSG_02118,FGSG_02145,FGSG_02229,FGSG_02264,FGSG_02272,FGSG_02274,FGSG_02281,FGSG_02289,FGSG_02292,FGSG_02319,FGSG_02329,FGSG_02343,FGSG_02346,FGSG_02353,FGSG_02358,FGSG_02367,FGSG_02400,FGSG_02406,FGSG_02419,FGSG_02423,FGSG_02442,FGSG_02502,FGSG_02522,FGSG_02569,FGSG_02577,FGSG_02578,FGSG_02580,FGSG_02583,FGSG_02614,FGSG_02627,FGSG_02671,FGSG_02672,FGSG_02675,FGSG_02679,FGSG_02680,FGSG_02681,FGSG_02684,FGSG_02749,FGSG_02786,FGSG_02794,FGSG_02823,FGSG_02824,FGSG_02833,FGSG_02835,FGSG_02844,FGSG_02870,FGSG_02895,FGSG_02902,FGSG_02926,FGSG_02928,FGSG_02933,FGSG_02945,FGSG_02949,FGSG_02950,FGSG_02965,FGSG_02966,FGSG_02978,FGSG_02981,FGSG_02982,FGSG_02983,FGSG_02986,FGSG_02992,FGSG_03005,FGSG_03020,FGSG_03023,FGSG_03024,FGSG_03032,FGSG_03033,FGSG_03059,FGSG_03063,FGSG_03064,FGSG_03065,FGSG_03066,FGSG_03074,FGSG_03091,FGSG_03099,FGSG_03100,FGSG_03104,FGSG_03118,FGSG_03120,FGSG_03124,FGSG_03140,FGSG_03161,FGSG_03162,FGSG_03191,FGSG_03199,FGSG_03233,FGSG_03245,FGSG_03248,FGSG_03265,FGSG_03270,FGSG_03272,FGSG_03277,FGSG_03288,FGSG_03296,FGSG_03306,FGSG_03336,FGSG_03360,FGSG_03375,FGSG_03378,FGSG_03396,FGSG_03409,FGSG_03418,FGSG_03420,FGSG_03443,FGSG_03447,FGSG_03500,FGSG_03516,FGSG_03519,FGSG_03539,FGSG_03541,FGSG_03547,FGSG_03548,FGSG_03577,FGSG_03588,FGSG_03589,FGSG_03627,FGSG_03639,FGSG_03643,FGSG_03646,FGSG_03649,FGSG_03657,FGSG_03658,FGSG_03692,FGSG_03693,FGSG_03697,FGSG_03711,FGSG_03735,FGSG_03737,FGSG_03749,FGSG_03780,FGSG_03799,FGSG_03808,FGSG_03830,FGSG_03831,FGSG_03845,FGSG_03847,FGSG_03851,FGSG_03862,FGSG_03882,FGSG_03891,FGSG_03897,FGSG_03920,FGSG_03934,FGSG_03951,FGSG_03952,FGSG_03956,FGSG_03987,FGSG_04001,FGSG_04051,FGSG_04058,FGSG_04087,FGSG_04089,FGSG_04092,FGSG_04129,FGSG_04130,FGSG_04159,FGSG_04172,FGSG_04182,FGSG_04188,FGSG_04217,FGSG_04233,FGSG_04234,FGSG_04315,FGSG_04323,FGSG_04357,FGSG_04368,FGSG_04378,FGSG_04383,FGSG_04431,FGSG_04436,FGSG_04438,FGSG_04440,FGSG_04461,FGSG_04475,FGSG_04500,FGSG_04512,FGSG_04537,FGSG_04544,FGSG_04553,FGSG_04584,FGSG_04589,FGSG_04590,FGSG_04592,FGSG_04593,FGSG_04609,FGSG_04610,FGSG_04628,FGSG_04637,FGSG_04644,FGSG_04654,FGSG_04658,FGSG_04659,FGSG_04662,FGSG_04667,FGSG_04676,FGSG_04693,FGSG_04695,FGSG_04696,FGSG_04709,FGSG_04712,FGSG_04726,FGSG_04731,FGSG_04733,FGSG_04763,FGSG_04780,FGSG_04825,FGSG_04827,FGSG_04828,FGSG_04830,FGSG_04854,FGSG_04860,FGSG_04879,FGSG_04899,FGSG_04928,FGSG_04930,FGSG_04941,FGSG_04943,FGSG_04949,FGSG_05011,FGSG_05021,FGSG_05039,FGSG_05042,FGSG_05045,FGSG_05067,FGSG_05077,FGSG_05164,FGSG_05238,FGSG_05260,FGSG_05291,FGSG_05292,FGSG_05314,FGSG_05324,FGSG_05333,FGSG_05338,FGSG_05348,FGSG_05353,FGSG_05368,FGSG_05385,FGSG_05410,FGSG_05440,FGSG_05527,FGSG_05532,FGSG_05571,FGSG_05574,FGSG_05584,FGSG_05593,FGSG_05612,FGSG_05634,FGSG_05679,FGSG_05680,FGSG_05692,FGSG_05701,FGSG_05705,FGSG_05717,FGSG_05725,FGSG_05730,FGSG_05731,FGSG_05754,FGSG_05793,FGSG_05809,FGSG_05827,FGSG_05839,FGSG_05859,FGSG_05882,FGSG_05926,FGSG_05928,FGSG_05970,FGSG_06048,FGSG_06055,FGSG_06060,FGSG_06077,FGSG_06081,FGSG_06086,FGSG_06090,FGSG_06108,FGSG_06118,FGSG_06119,FGSG_06124,FGSG_06142,FGSG_06155,FGSG_06215,FGSG_06235,FGSG_06336,FGSG_06382,FGSG_06439,FGSG_06440,FGSG_06441,FGSG_06462,FGSG_06468,FGSG_06473,FGSG_06508,FGSG_06537,FGSG_06541,FGSG_06546,FGSG_06550,FGSG_06564,FGSG_06566,FGSG_06572,FGSG_06600,FGSG_06658,FGSG_06663,FGSG_06748,FGSG_06766,FGSG_06858,FGSG_06868,FGSG_06890,FGSG_06978,FGSG_07065,FGSG_07072,FGSG_07114,FGSG_07129,FGSG_07153,FGSG_07201,FGSG_07202,FGSG_07204,FGSG_07205,FGSG_07208,FGSG_07216,FGSG_07239,FGSG_07271,FGSG_07315,FGSG_07350,FGSG_07366,FGSG_07383,FGSG_07411,FGSG_07488,FGSG_07489,FGSG_07495,FGSG_07502,FGSG_07509,FGSG_07532,FGSG_07567,FGSG_07582,FGSG_07584,FGSG_07596,FGSG_07610,FGSG_07614,FGSG_07616,FGSG_07630,FGSG_07633,FGSG_07673,FGSG_07696,FGSG_07719,FGSG_07720,FGSG_07722,FGSG_07744,FGSG_07765,FGSG_07773,FGSG_07802,FGSG_07841,FGSG_07844,FGSG_07881,FGSG_07891,FGSG_07894,FGSG_07913,FGSG_07917,FGSG_07934,FGSG_07973,FGSG_07985,FGSG_07995,FGSG_08014,FGSG_08019,FGSG_08023,FGSG_08054,FGSG_08055,FGSG_08070,FGSG_08071,FGSG_08079,FGSG_08084,FGSG_08155,FGSG_08177,FGSG_08187,FGSG_08188,FGSG_08191,FGSG_08199,FGSG_08221,FGSG_08230,FGSG_08235,FGSG_08291,FGSG_08308,FGSG_08309,FGSG_08312,FGSG_08336,FGSG_08341,FGSG_08347,FGSG_08375,FGSG_08377,FGSG_08404,FGSG_08440,FGSG_08530,FGSG_08534,FGSG_08579,FGSG_08623,FGSG_08659,FGSG_08679,FGSG_08695,FGSG_08697,FGSG_08730,FGSG_08749,FGSG_08760,FGSG_08788,FGSG_08799,FGSG_08809,FGSG_08810,FGSG_08823,FGSG_08902,FGSG_08968,FGSG_08973,FGSG_08985,FGSG_09008,FGSG_09012,FGSG_09039,FGSG_09044,FGSG_09050,FGSG_09053,FGSG_09060,FGSG_09063,FGSG_09077,FGSG_09086,FGSG_09104,FGSG_09123,FGSG_09210,FGSG_09232,FGSG_09239,FGSG_09246,FGSG_09252,FGSG_09269,FGSG_09297,FGSG_09330,FGSG_09335,FGSG_09347,FGSG_09351,FGSG_09352,FGSG_09359,FGSG_09370,FGSG_09402,FGSG_09443,FGSG_09526,FGSG_09563,FGSG_09567,FGSG_09610,FGSG_09625,FGSG_09639,FGSG_09667,FGSG_09693,FGSG_09697,FGSG_09737,FGSG_09798,FGSG_09811,FGSG_09814,FGSG_09830,FGSG_09845,FGSG_09913,FGSG_09970,FGSG_09977,FGSG_09980,FGSG_10008,FGSG_10019,FGSG_10081,FGSG_10085,FGSG_10183,FGSG_10184,FGSG_10224,FGSG_10303,FGSG_10383,FGSG_10406,FGSG_10419,FGSG_10425,FGSG_10451,FGSG_10472,FGSG_10483,FGSG_10490,FGSG_10498,FGSG_10529,FGSG_10541,FGSG_10562,FGSG_10570,FGSG_10571,FGSG_10615,FGSG_10618,FGSG_10630,FGSG_10655,FGSG_10666,FGSG_10679,FGSG_10693,FGSG_10706,FGSG_10739,FGSG_10747,FGSG_10802,FGSG_10807,FGSG_10809,FGSG_10816,FGSG_10846,FGSG_10888,FGSG_10917,FGSG_10921,FGSG_10923,FGSG_10973,FGSG_10979,FGSG_10983,FGSG_10991,FGSG_10997,FGSG_11057,FGSG_11069,FGSG_11080,FGSG_11084,FGSG_11219,FGSG_11232,FGSG_11233,FGSG_11261,FGSG_11264,FGSG_11282,FGSG_11285,FGSG_11293,FGSG_11306,FGSG_11307,FGSG_11324,FGSG_11339,FGSG_11400,FGSG_11439,FGSG_11449,FGSG_11465,FGSG_11480,FGSG_11482,FGSG_11519,FGSG_11552,FGSG_11554,FGSG_11567,FGSG_11577,FGSG_11709,FGSG_11724,FGSG_11777,FGSG_11828,FGSG_11888,FGSG_11905,FGSG_11912,FGSG_11947,FGSG_11949,FGSG_11980,FGSG_11981,FGSG_11988,FGSG_12039,FGSG_12110,FGSG_12133,FGSG_12136,FGSG_12166,FGSG_12177,FGSG_12184,FGSG_12203,FGSG_12204,FGSG_12205,FGSG_12222,FGSG_12232,FGSG_12254,FGSG_12283,FGSG_12308,FGSG_12321,FGSG_12325,FGSG_12335,FGSG_12338,FGSG_12342,FGSG_12352,FGSG_12368,FGSG_12371,FGSG_12374,FGSG_12379,FGSG_12415,FGSG_12419,FGSG_12445,FGSG_12452,FGSG_12458,FGSG_12471,FGSG_12474,FGSG_12489,FGSG_12490,FGSG_12502,FGSG_12505,FGSG_12511,FGSG_12528,FGSG_12548,FGSG_12599,FGSG_12607,FGSG_12632,FGSG_12668,FGSG_12700,FGSG_12702,FGSG_12704,FGSG_12741,FGSG_12796,FGSG_12883,FGSG_12981,FGSG_13006,FGSG_13012,FGSG_13025,FGSG_13092,FGSG_13094,FGSG_13106,FGSG_13107,FGSG_13153,FGSG_13247,FGSG_13299,FGSG_13347,FGSG_13350,FGSG_13377,FGSG_13382,FGSG_13421,FGSG_13445,FGSG_13459,FGSG_13480,FGSG_13490,FGSG_13491,FGSG_13493,FGSG_13499,FGSG_13536,FGSG_13562,FGSG_13650,FGSG_13677,FGSG_13807,FGSG_13825,FGSG_13868,FGSG_13883,FGSG_13938,FGSG_13966,FGSG_13977,FGSG_13979,FGSG_13980,FGSG_13993"
low_light_vs_black_light,GO:0016020,membrane,CC,26,92,1125,5821,17.78,1.46,0.023537398245393,0.654740897972932,"FGSG_00295,FGSG_01049,FGSG_02698,FGSG_03264,FGSG_03283,FGSG_03450,FGSG_03585,FGSG_03785,FGSG_03922,FGSG_04439,FGSG_04595,FGSG_04729,FGSG_05407,FGSG_05979,FGSG_07638,FGSG_07709,FGSG_09678,FGSG_11013,FGSG_11472,FGSG_12105,FGSG_12223,FGSG_12339,FGSG_12614,FGSG_12673,FGSG_12814,FGSG_13440"
low_light_vs_black_light,GO:0005756,"obsolete mitochondrial proton-transporting ATP synthase, central stalk",CC,2,2,1125,5821,0.39,5.17,0.037324865355972,0.654740897972932,"FGSG_06875,FGSG_12955"
low_light_vs_black_light,GO:0005750,obsolete mitochondrial respiratory chain complex III,CC,4,8,1125,5821,1.55,2.59,0.0501888360244883,0.654740897972932,"FGSG_00561,FGSG_00644,FGSG_05251,FGSG_10293"
low_light_vs_black_light,GO:0005618,cell wall,CC,3,5,1125,5821,0.97,3.1,0.0528016853203977,0.654740897972932,"FGSG_04439,FGSG_06572,FGSG_11472"
low_light_vs_black_light,GO:0005576,extracellular region,CC,14,49,1125,5821,9.47,1.48,0.0761026424504725,0.7863939719882159,"FGSG_02131,FGSG_02133,FGSG_02314,FGSG_02342,FGSG_03591,FGSG_07741,FGSG_09548,FGSG_10708,FGSG_11011,FGSG_11032,FGSG_11428,FGSG_11487,FGSG_12548,FGSG_13246"
low_light_vs_black_light,GO:0005751,obsolete mitochondrial respiratory chain complex IV,CC,2,4,1125,5821,0.77,2.59,0.170490484694833,1.0,"FGSG_12181,FGSG_13133"
low_light_vs_black_light,GO:0005782,peroxisomal matrix,CC,2,5,1125,5821,0.97,2.07,0.2489496842777899,1.0,"FGSG_02287,FGSG_10362"
low_light_vs_black_light,GO:0016459,myosin complex,CC,2,5,1125,5821,0.97,2.07,0.2489496842777899,1.0,"FGSG_01964,FGSG_12039"
low_light_vs_black_light,GO:0005835,fatty acid synthase complex,CC,2,5,1125,5821,0.97,2.07,0.2489496842777899,1.0,"FGSG_03964,FGSG_05322"
low_light_vs_black_light,GO:0005694,chromosome,CC,2,5,1125,5821,0.97,2.07,0.2489496842777899,1.0,"FGSG_05949,FGSG_10943"
low_light_vs_black_light,GO:0009277,fungal-type cell wall,CC,3,10,1125,5821,1.93,1.55,0.3018914704961578,1.0,"FGSG_01250,FGSG_03960,FGSG_09980"
low_light_vs_black_light,GO:0005740,mitochondrial envelope,CC,2,6,1125,5821,1.16,1.72,0.3280867681074875,1.0,"FGSG_00743,FGSG_09710"
low_light_vs_black_light,GO:0005664,nuclear origin of replication recognition complex,CC,2,6,1125,5821,1.16,1.72,0.3280867681074875,1.0,"FGSG_01336,FGSG_06122"
low_light_vs_black_light,GO:0005773,vacuole,CC,2,7,1125,5821,1.35,1.48,0.4047116067652225,1.0,"FGSG_08283,FGSG_13015"
low_light_vs_black_light,GO:0031261,DNA replication preinitiation complex,CC,3,12,1125,5821,2.32,1.29,0.4177421493397278,1.0,"FGSG_01336,FGSG_01920,FGSG_06122"
low_light_vs_black_light,GO:0005656,nuclear pre-replicative complex,CC,3,13,1125,5821,2.51,1.19,0.4734368326866566,1.0,"FGSG_01336,FGSG_01920,FGSG_06122"
low_light_vs_black_light,GO:0005887,GO:0005887,CC,3,13,1125,5821,2.51,1.19,0.4734368326866566,1.0,"FGSG_03834,FGSG_04957,FGSG_09477"
low_light_vs_black_light,GO:0005774,vacuolar membrane,CC,2,9,1125,5821,1.74,1.15,0.5433476784732537,1.0,"FGSG_04854,FGSG_10419"
low_light_vs_black_light,GO:0005779,obsolete integral component of peroxisomal membrane,CC,2,9,1125,5821,1.74,1.15,0.5433476784732537,1.0,"FGSG_03798,FGSG_07078"
low_light_vs_black_light,GO:0005623,obsolete cell,CC,4,20,1125,5821,3.87,1.03,0.5589461227502945,1.0,"FGSG_03014,FGSG_10417,FGSG_13321,FGSG_13650"
low_light_vs_black_light,GO:0005811,lipid droplet,CC,4,20,1125,5821,3.87,1.03,0.5589461227502945,1.0,"FGSG_06215,FGSG_07539,FGSG_08283,FGSG_11305"
low_light_vs_black_light,GO:0005758,mitochondrial intermembrane space,CC,7,37,1125,5821,7.15,0.98,0.5912870082165601,1.0,"FGSG_00556,FGSG_06246,FGSG_09639,FGSG_10309,FGSG_10846,FGSG_10881,FGSG_13310"
low_light_vs_black_light,GO:0005826,actomyosin contractile ring,CC,2,10,1125,5821,1.93,1.03,0.6037117304675275,1.0,"FGSG_00543,FGSG_08568"
low_light_vs_black_light,GO:0005759,mitochondrial matrix,CC,7,39,1125,5821,7.54,0.93,0.6503412649118303,1.0,"FGSG_00176,FGSG_01015,FGSG_04567,FGSG_08712,FGSG_09239,FGSG_10140,FGSG_10403"
low_light_vs_black_light,GO:0005938,cell cortex,CC,2,11,1125,5821,2.13,0.94,0.6578211160674732,1.0,"FGSG_10111,FGSG_11890"
low_light_vs_black_light,GO:0005777,peroxisome,CC,3,19,1125,5821,3.67,0.82,0.7407683694051235,1.0,"FGSG_04126,FGSG_05314,FGSG_07539"
low_light_vs_black_light,GO:0005874,microtubule,CC,3,21,1125,5821,4.06,0.74,0.8016105521139241,1.0,"FGSG_03996,FGSG_06149,FGSG_07143"
low_light_vs_black_light,GO:0000324,fungal-type vacuole,CC,5,35,1125,5821,6.76,0.74,0.8343548300059414,1.0,"FGSG_03248,FGSG_04854,FGSG_07129,FGSG_10419,FGSG_11912"
low_light_vs_black_light,GO:0005685,U1 snRNP,CC,2,16,1125,5821,3.09,0.65,0.8448105192544477,1.0,"FGSG_05737,FGSG_07100"
low_light_vs_black_light,GO:0005635,nuclear envelope,CC,5,38,1125,5821,7.34,0.68,0.8838204280799592,1.0,"FGSG_01157,FGSG_01839,FGSG_04350,FGSG_10005,FGSG_12745"
low_light_vs_black_light,GO:0005816,spindle pole body,CC,2,18,1125,5821,3.48,0.57,0.8890927835811534,1.0,"FGSG_00697,FGSG_02054"
low_light_vs_black_light,GO:0031314,extrinsic component of mitochondrial inner membrane,CC,2,19,1125,5821,3.67,0.54,0.9065427146606864,1.0,"FGSG_09239,FGSG_10309"
low_light_vs_black_light,GO:0042645,mitochondrial nucleoid,CC,2,19,1125,5821,3.67,0.54,0.9065427146606864,1.0,"FGSG_04309,FGSG_06246"
low_light_vs_black_light,GO:0000775,"chromosome, centromeric region",CC,2,22,1125,5821,4.25,0.47,0.9446821362493372,1.0,"FGSG_01157,FGSG_02800"
low_light_vs_black_light,GO:0005886,plasma membrane,CC,10,78,1125,5821,15.07,0.66,0.9522932971258766,1.0,"FGSG_02489,FGSG_03063,FGSG_03248,FGSG_03882,FGSG_05291,FGSG_05839,FGSG_08579,FGSG_08817,FGSG_09830,FGSG_09980"
low_light_vs_black_light,GO:0072686,mitotic spindle,CC,3,31,1125,5821,5.99,0.5,0.9553075348402696,1.0,"FGSG_00324,FGSG_08375,FGSG_08405"
low_light_vs_black_light,GO:0000131,incipient cellular bud site,CC,3,33,1125,5821,6.38,0.47,0.9675787700981944,1.0,"FGSG_06149,FGSG_08568,FGSG_11890"
low_light_vs_black_light,GO:0005762,mitochondrial large ribosomal subunit,CC,2,26,1125,5821,5.02,0.4,0.9730707959481972,1.0,"FGSG_04125,FGSG_09003"
low_light_vs_black_light,GO:0071004,U2-type prespliceosome,CC,2,26,1125,5821,5.02,0.4,0.9730707959481972,1.0,"FGSG_05737,FGSG_07100"
low_light_vs_black_light,GO:0005622,intracellular anatomical structure,CC,11,90,1125,5821,17.39,0.63,0.9736904703932278,1.0,"FGSG_00171,FGSG_00633,FGSG_01497,FGSG_01613,FGSG_02792,FGSG_03480,FGSG_06511,FGSG_08608,FGSG_08817,FGSG_09550,FGSG_12723"
low_light_vs_black_light,GO:0000781,"chromosome, telomeric region",CC,4,48,1125,5821,9.28,0.43,0.9897242828762468,1.0,"FGSG_01420,FGSG_01920,FGSG_06122,FGSG_06307"
low_light_vs_black_light,GO:0005743,mitochondrial inner membrane,CC,5,57,1125,5821,11.02,0.45,0.9915060151118642,1.0,"FGSG_01375,FGSG_08627,FGSG_10846,FGSG_10979,FGSG_13136"
low_light_vs_black_light,GO:0051286,cell tip,CC,3,42,1125,5821,8.12,0.37,0.9928342782214432,1.0,"FGSG_06206,FGSG_06272,FGSG_08773"
low_light_vs_black_light,GO:0005768,endosome,CC,2,34,1125,5821,6.57,0.3,0.9939369698527772,1.0,"FGSG_07129,FGSG_11305"
low_light_vs_black_light,GO:0005934,cellular bud tip,CC,2,34,1125,5821,6.57,0.3,0.9939369698527772,1.0,"FGSG_06149,FGSG_11890"
low_light_vs_black_light,GO:0044732,mitotic spindle pole body,CC,7,79,1125,5821,15.27,0.46,0.9968777775675708,1.0,"FGSG_00293,FGSG_00543,FGSG_01658,FGSG_02564,FGSG_06122,FGSG_06272,FGSG_08405"
low_light_vs_black_light,GO:0030687,"preribosome, large subunit precursor",CC,2,38,1125,5821,7.34,0.27,0.9971770655684492,1.0,"FGSG_04350,FGSG_05428"
low_light_vs_black_light,GO:0030479,actin cortical patch,CC,2,38,1125,5821,7.34,0.27,0.9971770655684492,1.0,"FGSG_06630,FGSG_08638"
low_light_vs_black_light,GO:0005783,endoplasmic reticulum,CC,17,150,1125,5821,28.99,0.59,0.9971968182390758,1.0,"FGSG_00659,FGSG_02071,FGSG_03686,FGSG_03851,FGSG_04854,FGSG_04911,FGSG_06215,FGSG_06858,FGSG_06978,FGSG_07078,FGSG_07182,FGSG_07315,FGSG_07539,FGSG_08623,FGSG_08730,FGSG_09723,FGSG_12368"
