"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGRAM000v1_010593",147.93766300478,0.0767975362418009,0.137724531902748,0.55761697049027,0.577105965572566,0.699585808441081
"FGRAM000v1_009472",24.6917864182316,0.177335201914689,0.318256009671135,0.557209279717721,0.577384450217564,0.699835872947211
"FGRAM000v1_009786",6.29490737812802,0.492113394230802,0.884969864766629,0.556079267581133,0.578156667403147,0.700684243203138
"FGRAM000v1_009512",222.443915226792,-0.0698688848517098,0.125669881533746,-0.555971597959595,0.578230271006628,0.700685837838136
"FGRAM000v1_001683",71.4404725948654,0.132780445995713,0.239042015222039,0.555469070457665,0.578573860105641,0.700961965556342
"FGRAM000v1_009464",228.878180512627,0.0681721416441286,0.12273830339779,0.555426788190035,0.578602773797203,0.700961965556342
"FGRAM000v1_001744",542.006875630797,0.0504392410304236,0.090850686375065,0.555188332008763,0.578765848919837,0.701071903721567
"FGRAM000v1_013346",239.252660496089,-0.168626714944776,0.303820053501756,-0.555021674840833,0.578879835039069,0.701122359244495
"FGRAM000v1_006941",227.22111755069,0.068565648027552,0.123747837070746,0.55407552689873,0.579527158099177,0.70170921095308
"FGRAM000v1_007082",5.32425888204611,-0.430207566931174,0.776553489065621,-0.553996051770775,0.579581547806701,0.70170921095308
"FGRAM000v1_008258",420.649276179641,0.0495861712066401,0.0894961376933526,0.554059342499683,0.579538233882503,0.70170921095308
"FGRAM000v1_008138",441.061238385954,-0.0618443145454379,0.111675731025007,-0.553784729930172,0.579726179960074,0.70170932062852
"FGRAM000v1_011773",10.8759503651221,0.303574001430457,0.548180875070258,0.553784371611924,0.57972642521337,0.70170932062852
"FGRAM000v1_002455",8.66387265853558,0.340426712088036,0.616198883053057,0.552462397207435,0.58063159045697,0.702454069682902
