gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_011436,,101.19878553281,0.0457946718209326,0.166076269504346,0.275744824697753,0.782744064657388,0.86256687343384
FGRAM000v1_006401,,21.7539216610142,-0.0836009609711139,0.303811277079533,-0.275173988848441,0.783182569730696,0.862951989132617
FGRAM000v1_002810,,159.76757380843,0.0380404828429445,0.138334053576523,0.274990010481414,0.78332391304342,0.863009625952474
FGRAM000v1_009096,,99.5220949707409,0.0460946851184981,0.167704531973063,0.274856526393109,0.783426468072841,0.86302452040346
FGRAM000v1_012946,,354.793948119142,-0.027196723245402,0.0991578981537562,-0.274276923490554,0.783871817146338,0.86341699131812
FGRAM000v1_004584,,295.739420246911,-0.0277445418548829,0.101248410209276,-0.274024469100662,0.784065817492048,0.863532549591003
FGRAM000v1_011396,,109.676904130858,0.0429323807281976,0.156933299309059,0.273570879585269,0.784414415247432,0.863818328447325
FGRAM000v1_005296,,13.73405496864,0.116864226897433,0.427370231896514,0.273449618563351,0.784507615473444,0.863822823671941
FGRAM000v1_010260,,5.05846724590275,-0.165359619905867,0.605689329251277,-0.273010620989932,0.784845051241824,0.864096215548273
FGRAM000v1_003886,,522.326024433975,0.0213242130363494,0.0781735729692209,0.2727803300579,0.785022080692457,0.864111406651459
FGRAM000v1_012466,,24.9978887811674,-0.0895242839119603,0.328215438401659,-0.27276073407127,0.78503714505032,0.864111406651459
FGRAM000v1_003237,,257.469922749012,0.04364687990043,0.16011470352248,0.272597574989744,0.785162576246525,0.864151340020162
FGRAM000v1_007954,,971.338305075543,0.0190223728648074,0.0700024048496952,0.271738848196016,0.785822828306432,0.864779822294987
FGRAM000v1_000442,,150.734504073708,0.0370435649682819,0.136534918845408,0.271312022459431,0.786151060553514,0.86504282324273
FGRAM000v1_002736,,390.30679200378,-0.0281033992249666,0.103827439440213,-0.270674104807808,0.786641694936886,0.865484443702979
FGRAM000v1_011659,FGSG_07455,205.007465262357,-0.0331189335079217,0.122424081236347,-0.270526298204221,0.786755387853365,0.865511289803957
FGRAM000v1_002909,,167.339769700778,0.0359504557965797,0.133022931299268,0.270257582248735,0.786962095950245,0.86554222126923
FGRAM000v1_009019,,19.3972278199042,-0.0855512569000867,0.31650105600898,-0.270303227353717,0.786926982675014,0.86554222126923
FGRAM000v1_009356,,667.934398859578,-0.0214697314391945,0.0796538317197984,-0.26953796164784,0.787515733568267,0.866018074296828
FGRAM000v1_010731,,308.130714268415,-0.0273142075035075,0.101365348486243,-0.269462966500968,0.787573437008825,0.866018074296828
FGRAM000v1_012828,,105.021292895822,0.0431938884526383,0.160378341562722,0.269324947694048,0.787679635728449,0.866036604936009
FGRAM000v1_001904,,6.23963523206164,-0.142836478726049,0.53089542468209,-0.269048238288325,0.787892561967922,0.866074234878097
FGRAM000v1_009539,,30.9649755003011,-0.0905594543653592,0.336552407229797,-0.269079799817107,0.787868274758283,0.866074234878097
FGRAM000v1_013027,,88.6612154836437,-0.046778078654851,0.174374358556611,-0.268262369777632,0.788497369498734,0.866640775887428
FGRAM000v1_012541,,448.089855288779,-0.0226735320437876,0.0845582302481115,-0.268141042891493,0.788590754524668,0.866645145533743
FGRAM000v1_004993,FGSG_13423,4.72377641361124,0.177366732078066,0.663387875480484,0.267365049368142,0.789188106761686,0.867203301081627
FGRAM000v1_000682,,244.622981804829,-0.0332432856356399,0.124690478257958,-0.266606449025456,0.789772189711993,0.867746750723005
FGRAM000v1_008795,,261.856711913303,0.0279253717558668,0.104917538513824,0.266164953461878,0.790112172822151,0.867923490884334
FGRAM000v1_012537,FGSG_09621,18.0553617874092,-0.126279774293562,0.474519353683115,-0.266121441229753,0.790145682511904,0.867923490884334
FGRAM000v1_012683,,130.327650485887,0.0364896928631022,0.137154165234027,0.266048740122763,0.79020167203696,0.867923490884334
FGRAM000v1_005594,,580.485701447034,0.0204639291076516,0.0770660773340645,0.265537442874444,0.790595469519648,0.868257634948329
FGRAM000v1_006907,,13.7028800962268,-0.104016777712837,0.392177907057588,-0.26522855020888,0.790833402355645,0.868420547075255
FGRAM000v1_004199,,95.5541140959854,0.0475198674073376,0.179292864139121,0.265040483543533,0.790978275282671,0.86848124403205
FGRAM000v1_002191,,143.802402419538,-0.0421925429867421,0.159347077350522,-0.264783915012947,0.791175928726377,0.868546766479931
FGRAM000v1_007310,FGSG_12549,11.5618175811961,0.108640025328213,0.410379872684177,0.264730393860767,0.791217161664891,0.868546766479931
FGRAM000v1_009303,,58.1168929514323,-0.0525736638372244,0.19871227923108,-0.264571792144194,0.791339352577405,0.868582532502864
FGRAM000v1_001051,,7.4457417130702,0.175740887112899,0.664712583573826,0.264386279808377,0.791482282641161,0.868641051363312
