"gene_id","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGSG_07560",4.46991766258026,4.21668912843583,4.50594248605485,4.20567796027815,4.36187457502961,3.84248136451223,4.56681889422497,4.22973826964584,4.24386824981101,4.15406096732719,3.84248136451223,4.50605441537759
"FGSG_07561",7.75545606487482,7.54501340775401,7.65908833560589,7.69231657233884,7.49766708221447,7.6019189920255,7.85109304972751,7.70481790764318,7.52382296660815,7.73091371260059,7.7583165511497,7.81005382551175
"FGSG_07562",12.160911640106,12.204936013414,11.940259150571,12.3194474054659,12.3955102041701,12.3369998454415,12.3281296946733,12.4753850392049,12.4768419222952,12.024100641566,12.1394068977826,12.0256717417762
"FGSG_13163",6.39448624185555,6.48341533297957,6.46118518030411,6.08092453265906,5.72789815484772,6.11448907683517,6.29821048996463,6.24583448568127,6.20874976286115,6.38050638785394,6.43704563151561,5.98971971011337
"FGSG_13164",5.76290800843819,5.668107895864,5.34355218717038,5.49678094457316,5.41484618848985,5.17200537003227,4.91552968084548,5.75472281350666,5.7204664311364,5.78628572573123,5.91428339899058,6.21549023977446
"FGSG_07564",7.86797784524747,7.77443171127199,7.9306215117129,7.59969474072209,7.68156173244768,7.4014059823469,7.76148751912133,7.86847441341023,7.83892611560169,8.16278626492741,8.00861943704191,7.90019564624659
"FGSG_20676",4.35611099712921,3.84248136451223,4.50594248605485,3.84248136451223,4.21073392483589,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223
"FGSG_07565",6.04434802427991,5.57488411943095,5.80436541343979,5.52882239294772,5.37844298988944,5.0034785738533,5.40214634762402,5.59543969291973,5.28795821998685,6.11655509148635,6.18112635345393,5.77588561922097
"FGSG_07566",6.72462781261608,6.82337849677617,6.63189515129767,7.58595849371225,7.39598187893538,7.54382388403661,7.04850111489523,6.87530724021744,6.98331820142093,7.26332728654783,7.56323914149723,7.29558572322393
"FGSG_07567",8.07939919776391,7.95520158475242,8.54671623585511,6.80540793759333,6.81216422496108,7.0409505360434,6.931807585576,6.61978193973825,6.99616805408828,7.15767163162248,7.28367930671993,7.30508778429863
"FGSG_07568",5.53280318889493,5.28293003039079,4.97266127277824,5.1588849673022,5.03308055440481,5.31706478231044,5.5042768526179,5.62899274706488,5.50432155087765,5.4406698749746,5.43999213650564,5.51789985415367
"FGSG_07569",4.8543089668264,4.5847815220642,4.7728419096489,4.96547823795224,5.08303698773392,4.94018550299606,4.47139383563867,4.61023100131296,4.72889842723126,5.3629678321248,5.32555102036414,5.51789985415367
"FGSG_07570",4.56512725910531,4.21668912843583,4.65158585994839,4.96547823795224,5.41484618848985,4.71788623752914,3.84248136451223,4.38852586679627,4.24386824981101,3.84248136451223,3.84248136451223,3.84248136451223
"FGSG_07571",4.20662611463689,4.37022839642762,4.3136671858609,4.20567796027815,4.21073392483589,3.84248136451223,3.84248136451223,4.22973826964584,4.24386824981101,4.15406096732719,4.3709072550164,4.60652157161353
