"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_06339","FGSG_06339","DNA primase small subunit",3.65672658115368,0.523331891421087,3.60836184145874,0.00262503002812857,0.0083685661703742,FALSE,"ns"
"FGSG_08284","FGSG_08284","uncharacterized protein",3.67070136983515,0.563669447836025,3.6081008081552,0.00262642762987264,0.00837040350333393,FALSE,"ns"
"FGSG_00184","FGSG_00184","uncharacterized protein",3.10738476497328,0.680971157809731,3.60676723977297,0.002633579390574,0.0083905724128572,FALSE,"ns"
"FGSG_00923","FGSG_00923","uncharacterized protein",4.70819281540886,0.488680987171529,3.60624319718985,0.00263639512240254,0.00839691846485209,FALSE,"ns"
"FGSG_04173","FGSG_04173","uncharacterized protein",2.25114870244114,0.743762321857107,3.6047873047093,0.00264423367263809,0.00841925323071772,FALSE,"ns"
"FGSG_13847","FGSG_13847","uncharacterized protein",2.16301701664855,-0.954257104396541,-3.60454788158101,0.00264552497289602,0.00842073407987391,FALSE,"ns"
"FGSG_08805","FGSG_08805","uncharacterized protein",4.79674246747569,0.538156450802393,3.60307212533426,0.00265349830050517,0.00844347632805143,FALSE,"ns"
"FGSG_10155","FGSG_10155","uncharacterized protein",2.69421981537016,0.951587883385075,3.60260110451581,0.00265604825082853,0.00844895248827851,FALSE,"ns"
"FGSG_07666","FGSG_07666","uncharacterized protein",4.2477491857887,-0.614368336803525,-3.60234070534874,0.00265745902289106,0.00845080260883173,FALSE,"ns"
"FGSG_02757","FGSG_02757","uncharacterized protein",5.39716057421202,0.446767938291669,3.60218092046074,0.00265832506705513,0.00845091986382593,FALSE,"ns"
"FGSG_09669","FGSG_09669","uncharacterized protein",6.80404770487309,0.512087178382674,3.60194187821505,0.00265962122095252,0.00845240395508203,FALSE,"ns"
"FGSG_04496","FGSG_04496","uncharacterized protein",2.76365758894322,0.841571146441127,3.59988618071101,0.00267079404891482,0.00848526588109098,FALSE,"ns"
"FGSG_01358","FGSG_01358","uncharacterized protein",6.83850507502737,0.462250287257418,3.59968689083998,0.00267187970625363,0.00848606979312464,FALSE,"ns"
"FGSG_01606","FGSG_01606","uncharacterized protein",5.22982923482074,-0.375656466128846,-3.59932987505766,0.00267382570538253,0.0084896048564669,FALSE,"ns"
"FGSG_10935","FGSG_10935","uncharacterized protein",4.04425461715612,-0.636801156099037,-3.59884939656907,0.0026764469167484,0.00849528090174391,FALSE,"ns"
"FGSG_04207","FGSG_04207","uncharacterized protein",5.76315868617612,0.455354060766207,3.59813002056135,0.00268037624440292,0.00850510419768201,FALSE,"ns"
"FGSG_08941","FGSG_08941","GCY protein",5.35450513973731,0.741081429930394,3.61243156614612,0.00268338067746473,0.00851198750847201,FALSE,"ns"
"FGSG_02391","FGSG_02391","uncharacterized protein",0.535583389445752,1.12561511938961,3.59564938560847,0.002693970336489,0.00854187713819647,TRUE,"up_in_low_light"
"FGSG_07300","FGSG_07300","uncharacterized protein",4.21301537324651,-0.637774393157005,-3.59555671982902,0.00269447949365205,0.00854187713819647,FALSE,"ns"
"FGSG_13015","FGSG_13015","uncharacterized protein",2.31664678615645,-0.885730668440783,-3.59462882166471,0.0026995832176974,0.00855539557051365,FALSE,"ns"
"FGSG_01048","FGSG_01048","uncharacterized protein",3.18682379149093,0.628311568118618,3.59269317875513,0.00271026114798335,0.00858449634467301,FALSE,"ns"
"FGSG_11275","FGSG_11275","siderophore iron transporter mirB",4.08572083087166,0.753278611675222,3.59254424187872,0.00271108451177569,0.00858449634467301,FALSE,"ns"
"FGSG_03892","FGSG_03892","uncharacterized protein",1.42014240772526,0.849058906872986,3.59250661625948,0.00271129255626986,0.00858449634467301,FALSE,"ns"
