gene_id,module
FGSG_13301,2
FGSG_08763,2
FGSG_13302,1
FGSG_08762,3
FGSG_08761,4
FGSG_08760,1
FGSG_08759,3
FGSG_08758,1
FGSG_08757,2
FGSG_08756,1
FGSG_08755,3
FGSG_08754,1
FGSG_08753,1
FGSG_08752,2
FGSG_08751,1
FGSG_08750,1
FGSG_08749,1
FGSG_08748,1
FGSG_08747,2
FGSG_08746,0
FGSG_08745,1
FGSG_08744,1
FGSG_08743,1
FGSG_13304,1
FGSG_08742,1
FGSG_08741,3
FGSG_08740,1
FGSG_08739,1
FGSG_08738,1
FGSG_08737,1
FGSG_08736,2
FGSG_08735,1
FGSG_13305,1
FGSG_08734,3
FGSG_13306,3
FGSG_13307,1
FGSG_08732,1
FGSG_13308,1
FGSG_08731,2
FGSG_08730,1
FGSG_08729,1
FGSG_08728,1
FGSG_08727,1
FGSG_08726,2
FGSG_13309,2
FGSG_13310,1
FGSG_08724,2
FGSG_08723,1
FGSG_08722,2
FGSG_08721,2
FGSG_08720,3
FGSG_08719,2
FGSG_08718,1
FGSG_08717,4
FGSG_08716,1
FGSG_08715,2
FGSG_08714,1
FGSG_08713,1
FGSG_08712,1
FGSG_13311,1
FGSG_13312,2
FGSG_08710,1
FGSG_08709,1
FGSG_08708,2
FGSG_08707,1
FGSG_08706,1
FGSG_13313,3
FGSG_08705,1
FGSG_08704,3
FGSG_08703,1
FGSG_08702,3
FGSG_08701,3
FGSG_08700,1
FGSG_08699,2
FGSG_08698,2
FGSG_13314,1
FGSG_13315,15
FGSG_08697,1
FGSG_08696,1
FGSG_13316,2
FGSG_13317,0
FGSG_08695,1
FGSG_08694,1
FGSG_08693,1
FGSG_08692,1
FGSG_08691,3
FGSG_08690,2
FGSG_08689,2
FGSG_08688,4
FGSG_08687,2
FGSG_08686,4
FGSG_08685,2
FGSG_08684,4
FGSG_13318,1
FGSG_13319,3
FGSG_08682,1
FGSG_20700,7
FGSG_08681,1
FGSG_08680,1
FGSG_08679,1
FGSG_08678,2
FGSG_08677,1
FGSG_08676,1
FGSG_13320,2
FGSG_08675,1
FGSG_08674,1
FGSG_08673,1
FGSG_08672,4
FGSG_13321,1
FGSG_13322,2
FGSG_08670,2
FGSG_08669,1
FGSG_08668,4
FGSG_08667,3
FGSG_08666,2
FGSG_08664,1
FGSG_08663,1
FGSG_13323,14
FGSG_13324,3
FGSG_08662,1
FGSG_08661,1
FGSG_08660,3
FGSG_08659,1
FGSG_08658,2
FGSG_08657,2
FGSG_08656,1
FGSG_08655,1
FGSG_08654,2
FGSG_08653,2
FGSG_08652,10
FGSG_08651,1
FGSG_08650,1
FGSG_08649,2
FGSG_08648,2
FGSG_08647,1
FGSG_08646,3
FGSG_08645,0
FGSG_08644,1
FGSG_08643,1
FGSG_13325,8
FGSG_08641,2
FGSG_08640,2
FGSG_08639,3
FGSG_08638,1
FGSG_08637,3
FGSG_13326,1
FGSG_08636,1
FGSG_08635,1
FGSG_08634,3
FGSG_13327,1
FGSG_08633,1
FGSG_08632,1
FGSG_08631,1
FGSG_08630,1
FGSG_13328,1
FGSG_08628,1
FGSG_08627,1
FGSG_08626,1
FGSG_08625,2
FGSG_08624,2
FGSG_08623,2
FGSG_08622,4
FGSG_08621,4
FGSG_08620,2
FGSG_08619,1
FGSG_08618,4
FGSG_13330,1
FGSG_08617,1
FGSG_13331,14
FGSG_08616,1
FGSG_13332,1
FGSG_08615,2
FGSG_08614,4
FGSG_08613,1
FGSG_08612,1
FGSG_20701,6
FGSG_08610,1
FGSG_08609,1
FGSG_20702,9
FGSG_13333,1
FGSG_13334,1
FGSG_08608,1
FGSG_08607,1
FGSG_08606,1
FGSG_08605,12
FGSG_08604,2
FGSG_08603,1
FGSG_13335,0
FGSG_08601,1
FGSG_13336,2
FGSG_13337,1
FGSG_08599,2
FGSG_08598,3
FGSG_08597,0
FGSG_08596,1
FGSG_08595,1
FGSG_08594,1
FGSG_08593,2
FGSG_08592,1
FGSG_08591,3
FGSG_08590,2
FGSG_08589,1
FGSG_08588,2
FGSG_08587,0
FGSG_08586,1
FGSG_08585,1
FGSG_08584,1
FGSG_08583,4
FGSG_08582,1
FGSG_08581,1
FGSG_08580,1
FGSG_08579,2
FGSG_08578,4
FGSG_08577,1
FGSG_08576,1
FGSG_08575,4
FGSG_08574,1
FGSG_08573,1
FGSG_08572,3
FGSG_08571,2
FGSG_08570,0
FGSG_08569,4
FGSG_08568,1
FGSG_08567,1
FGSG_08566,1
FGSG_13338,1
FGSG_13339,3
FGSG_08564,2
FGSG_08563,1
FGSG_13340,1
FGSG_08562,1
FGSG_08561,2
FGSG_08560,1
FGSG_13341,1
FGSG_08559,4
FGSG_08558,4
FGSG_08557,1
FGSG_08556,2
FGSG_08555,12
FGSG_08554,2
FGSG_08553,2
FGSG_08552,2
FGSG_08551,1
FGSG_08550,2
FGSG_08549,1
FGSG_20046,1
FGSG_08548,1
FGSG_13342,2
FGSG_13343,2
FGSG_08547,3
FGSG_08546,4
FGSG_08545,1
FGSG_08544,3
FGSG_08543,2
FGSG_08542,2
FGSG_08541,1
FGSG_08540,3
FGSG_08539,8
FGSG_13344,1
FGSG_08538,2
FGSG_13345,0
FGSG_08537,1
FGSG_08536,1
FGSG_08535,1
FGSG_08534,1
FGSG_08533,0
FGSG_08532,1
FGSG_08531,1
FGSG_08530,1
FGSG_08529,1
FGSG_08528,1
FGSG_08527,1
FGSG_08526,1
FGSG_13347,1
FGSG_13348,2
FGSG_13349,3
FGSG_13350,1
FGSG_08523,3
FGSG_08522,2
FGSG_08521,2
FGSG_08520,1
FGSG_08519,1
FGSG_08518,3
FGSG_08517,2
FGSG_08516,1
FGSG_08515,1
FGSG_08514,1
FGSG_08513,2
FGSG_08512,0
FGSG_08511,2
FGSG_08510,4
FGSG_08509,4
FGSG_08508,3
FGSG_08507,4
FGSG_08506,2
FGSG_08505,10
FGSG_08504,2
FGSG_08503,4
FGSG_08502,1
FGSG_13351,2
FGSG_08501,2
FGSG_08500,2
FGSG_08499,1
FGSG_08498,1
FGSG_13352,1
FGSG_13353,2
FGSG_08496,4
FGSG_08495,2
FGSG_08494,2
FGSG_08493,1
FGSG_08492,1
FGSG_08491,1
FGSG_08490,1
FGSG_08489,1
FGSG_13354,6
FGSG_13355,1
FGSG_08487,1
FGSG_08486,2
FGSG_08485,1
FGSG_13356,1
FGSG_08483,14
FGSG_08482,1
FGSG_08481,5
FGSG_08480,2
FGSG_08479,0
FGSG_08478,1
FGSG_08477,4
FGSG_08476,2
FGSG_13357,2
FGSG_13358,2
FGSG_08474,1
FGSG_08473,2
FGSG_08472,0
FGSG_08471,1
FGSG_08470,3
FGSG_08469,2
FGSG_20705,1
FGSG_08468,2
FGSG_08467,1
FGSG_08466,1
FGSG_13359,1
FGSG_13360,4
FGSG_08465,2
FGSG_08464,7
FGSG_08463,1
FGSG_20707,1
FGSG_08462,2
FGSG_08461,2
FGSG_08460,2
FGSG_08459,1
FGSG_13361,1
FGSG_08458,1
FGSG_08457,1
FGSG_08456,1
FGSG_08455,3
FGSG_08454,1
FGSG_08453,1
FGSG_08452,1
FGSG_08451,2
FGSG_08450,1
FGSG_08449,2
FGSG_08448,1
FGSG_08447,1
FGSG_08446,1
FGSG_08445,2
FGSG_08444,8
FGSG_08443,1
FGSG_13362,0
FGSG_08442,1
FGSG_13363,9
FGSG_13364,2
FGSG_08440,2
FGSG_08439,3
FGSG_13365,2
FGSG_13366,2
FGSG_08437,2
FGSG_13367,2
FGSG_08436,2
FGSG_08435,1
FGSG_08434,2
FGSG_13368,1
FGSG_13369,2
FGSG_13370,1
FGSG_08432,2
FGSG_08431,1
FGSG_08430,2
FGSG_08429,1
FGSG_08428,1
FGSG_08427,3
FGSG_08426,4
FGSG_08425,1
FGSG_08424,2
FGSG_08423,2
FGSG_08422,3
FGSG_08421,1
FGSG_08420,4
FGSG_08419,2
FGSG_08418,2
FGSG_08417,1
FGSG_08416,3
FGSG_13371,2
FGSG_13372,2
FGSG_08415,1
FGSG_08414,0
FGSG_08413,2
FGSG_08412,3
FGSG_08411,2
FGSG_08408,4
FGSG_08407,4
FGSG_13373,0
FGSG_08405,2
FGSG_08404,2
FGSG_08403,1
FGSG_20708,6
FGSG_08402,1
FGSG_08401,1
FGSG_08400,3
FGSG_08399,2
FGSG_08398,2
FGSG_08397,1
FGSG_08396,2
FGSG_08395,2
FGSG_08394,1
FGSG_13374,10
FGSG_08393,1
FGSG_08392,2
FGSG_08391,2
FGSG_08390,3
FGSG_08389,1
FGSG_08388,1
FGSG_08387,1
FGSG_08386,1
FGSG_08385,3
FGSG_08384,1
FGSG_08383,1
FGSG_08382,1
FGSG_08381,1
FGSG_08380,2
FGSG_08379,2
FGSG_08378,1
FGSG_08377,1
FGSG_08376,3
FGSG_08375,2
FGSG_20709,4
FGSG_08374,2
FGSG_08373,1
FGSG_08372,1
FGSG_08371,1
FGSG_08370,1
FGSG_08369,0
FGSG_08368,1
FGSG_08367,1
FGSG_08365,1
FGSG_08364,1
FGSG_08363,1
FGSG_08362,1
FGSG_08361,1
FGSG_13375,1
FGSG_13376,1
FGSG_13377,1
FGSG_08360,2
FGSG_13378,1
FGSG_08359,4
FGSG_08358,4
FGSG_08357,2
FGSG_13379,1
FGSG_08356,1
FGSG_13380,1
FGSG_13381,1
FGSG_08354,1
FGSG_13382,1
FGSG_08353,14
FGSG_08352,1
FGSG_08351,1
FGSG_08350,1
FGSG_08349,8
FGSG_08348,1
FGSG_13383,2
FGSG_08347,1
FGSG_13384,0
FGSG_20711,4
FGSG_20712,15
FGSG_08346,2
FGSG_13385,4
FGSG_13386,5
FGSG_08344,2
FGSG_13387,1
FGSG_08343,1
FGSG_08342,1
FGSG_08341,2
FGSG_13388,1
FGSG_13389,2
FGSG_08339,1
FGSG_13390,0
FGSG_08338,1
FGSG_08337,1
FGSG_08336,1
FGSG_08335,1
FGSG_08334,2
FGSG_08333,1
FGSG_08332,0
FGSG_08329,1
FGSG_08328,1
FGSG_08327,2
FGSG_13391,1
FGSG_08325,2
FGSG_13392,2
FGSG_08324,14
FGSG_08323,1
FGSG_08322,1
FGSG_08321,1
FGSG_08320,10
FGSG_13393,0
FGSG_13394,2
FGSG_08316,4
FGSG_08315,1
FGSG_08314,1
FGSG_08313,1
FGSG_08312,1
FGSG_08311,2
FGSG_08310,1
FGSG_08309,2
FGSG_08308,2
FGSG_08307,1
FGSG_08306,3
FGSG_08305,1
FGSG_13395,0
FGSG_08304,1
FGSG_08303,2
FGSG_08302,1
FGSG_13396,1
FGSG_13397,1
FGSG_08299,2
FGSG_08298,1
FGSG_08297,14
FGSG_08296,1
FGSG_08295,1
FGSG_08294,14
FGSG_08293,1
FGSG_08292,2
FGSG_08291,1
FGSG_08290,1
FGSG_08289,8
FGSG_08288,1
FGSG_13398,1
FGSG_13399,0
FGSG_08286,2
FGSG_08285,2
FGSG_08284,2
FGSG_08283,2
FGSG_20714,10
FGSG_08281,8
FGSG_08279,9
FGSG_08278,14
FGSG_08277,8
FGSG_08276,2
FGSG_13401,3
FGSG_08275,1
FGSG_08273,3
FGSG_08272,2
FGSG_13403,1
FGSG_13404,1
FGSG_13405,2
FGSG_08270,1
FGSG_08269,1
FGSG_13406,8
FGSG_08268,13
FGSG_08267,1
FGSG_08266,1
FGSG_08265,1
FGSG_08261,1
FGSG_13407,4
FGSG_13408,4
FGSG_13409,2
FGSG_13410,2
FGSG_08256,1
FGSG_08255,0
FGSG_08254,2
FGSG_08253,14
FGSG_08252,2
FGSG_08251,1
FGSG_08250,1
FGSG_08249,2
FGSG_08248,2
FGSG_08247,9
FGSG_08246,11
FGSG_08245,11
FGSG_08244,2
FGSG_13412,2
FGSG_13413,2
FGSG_13414,2
FGSG_08240,2
FGSG_08239,2
FGSG_13415,0
FGSG_08238,1
FGSG_08237,2
FGSG_08236,1
FGSG_08235,2
FGSG_13416,2
FGSG_13417,2
FGSG_08233,2
FGSG_08232,4
FGSG_08231,2
FGSG_08230,1
FGSG_08229,4
FGSG_08228,4
FGSG_08227,6
FGSG_13418,2
FGSG_13419,2
FGSG_08224,2
FGSG_08223,2
FGSG_08222,1
FGSG_08221,1
FGSG_08220,2
FGSG_13420,5
FGSG_08214,1
FGSG_08213,1
FGSG_13421,1
FGSG_08210,2
FGSG_08209,2
FGSG_08208,2
FGSG_08207,1
FGSG_08206,0
FGSG_08205,2
FGSG_08204,2
FGSG_08203,6
FGSG_13422,2
FGSG_13423,2
FGSG_08201,2
FGSG_08200,2
FGSG_08199,2
FGSG_08198,6
FGSG_08197,11
FGSG_08196,4
FGSG_13426,2
FGSG_13427,4
FGSG_08194,2
FGSG_08193,2
FGSG_08192,4
FGSG_08191,2
FGSG_13429,11
FGSG_08188,2
FGSG_08187,2
FGSG_08186,2
FGSG_08185,11
FGSG_08184,2
FGSG_08183,7
FGSG_08182,7
FGSG_08181,10
FGSG_08180,1
FGSG_08179,0
FGSG_08178,2
FGSG_08177,2
FGSG_08176,2
FGSG_08175,2
FGSG_08174,3
FGSG_08173,1
FGSG_08172,1
FGSG_08170,1
FGSG_08169,5
FGSG_08166,4
FGSG_08165,11
FGSG_08164,2
FGSG_08163,1
FGSG_13430,5
FGSG_13431,2
FGSG_08161,5
FGSG_08159,0
FGSG_08158,3
FGSG_08157,10
FGSG_08156,7
FGSG_08155,2
FGSG_08153,2
FGSG_08152,2
FGSG_08151,1
FGSG_08150,2
FGSG_08149,2
FGSG_08148,3
FGSG_08146,2
FGSG_08145,2
FGSG_08144,2
FGSG_13432,2
FGSG_13433,2
FGSG_08142,2
FGSG_08141,2
FGSG_08140,6
FGSG_08139,2
FGSG_08138,2
FGSG_08137,2
FGSG_08135,2
FGSG_13434,0
FGSG_08134,1
FGSG_08133,1
FGSG_13435,1
FGSG_13436,1
FGSG_08131,1
FGSG_08130,2
FGSG_08129,1
FGSG_08128,1
FGSG_08127,1
FGSG_08126,2
FGSG_13438,3
FGSG_13439,1
FGSG_08125,1
FGSG_08123,2
FGSG_08122,1
FGSG_08121,1
FGSG_08120,12
FGSG_08119,5
FGSG_08118,10
FGSG_08117,1
FGSG_08116,3
FGSG_08115,0
FGSG_08114,2
FGSG_08113,0
FGSG_13440,2
FGSG_08112,2
FGSG_08111,2
FGSG_08110,2
FGSG_08109,2
FGSG_08108,2
FGSG_08107,2
FGSG_08105,13
FGSG_08103,2
FGSG_08102,2
FGSG_08101,2
FGSG_13441,2
FGSG_08100,7
FGSG_08098,6
FGSG_08096,2
FGSG_08093,15
FGSG_08091,11
FGSG_08090,1
FGSG_13442,1
FGSG_08087,9
FGSG_13444,2
FGSG_13445,2
FGSG_08085,0
FGSG_08084,2
FGSG_08083,2
FGSG_08082,2
FGSG_08081,2
FGSG_08080,2
FGSG_08079,2
FGSG_08078,2
FGSG_08077,2
FGSG_08076,2
FGSG_08075,2
FGSG_08074,5
FGSG_08073,7
FGSG_08072,2
FGSG_08071,2
FGSG_08070,2
FGSG_13446,1
FGSG_08069,1
FGSG_08068,2
FGSG_08067,2
FGSG_08066,2
FGSG_08065,2
FGSG_08064,2
FGSG_08063,4
FGSG_08062,2
FGSG_08061,1
FGSG_08058,1
FGSG_08057,13
FGSG_08055,1
FGSG_08054,2
FGSG_08053,2
FGSG_08052,2
FGSG_08050,5
FGSG_08049,2
FGSG_08048,2
FGSG_08047,2
FGSG_08046,7
FGSG_08045,2
FGSG_08044,2
FGSG_08043,2
FGSG_08042,2
FGSG_08040,4
FGSG_08039,2
FGSG_08038,2
FGSG_08037,2
FGSG_08035,2
FGSG_08034,2
FGSG_08033,7
FGSG_08032,4
FGSG_13449,4
FGSG_08031,4
FGSG_08030,1
FGSG_13450,1
FGSG_08028,2
FGSG_08027,14
FGSG_13453,0
FGSG_08024,2
FGSG_08023,2
FGSG_08022,2
FGSG_08021,2
FGSG_08020,2
FGSG_08019,2
FGSG_13455,2
FGSG_13456,2
FGSG_08017,4
FGSG_08016,7
FGSG_08015,1
FGSG_08014,4
FGSG_08013,1
FGSG_08012,1
FGSG_08011,0
FGSG_08010,0
FGSG_08009,4
FGSG_13458,1
FGSG_13459,2
FGSG_08007,2
FGSG_08006,9
FGSG_08004,2
FGSG_08003,1
FGSG_08002,12
FGSG_08001,2
FGSG_08000,2
FGSG_07999,4
FGSG_07998,1
FGSG_07997,2
FGSG_07996,9
FGSG_07995,2
FGSG_13461,2
FGSG_13462,4
FGSG_07993,2
FGSG_07992,1
FGSG_07991,2
FGSG_07990,11
FGSG_13464,2
FGSG_13465,2
FGSG_07989,13
FGSG_07988,2
FGSG_07986,2
FGSG_07985,2
FGSG_07982,2
FGSG_07981,14
FGSG_07980,2
FGSG_07979,1
FGSG_07978,2
FGSG_07977,2
FGSG_07976,5
FGSG_07974,2
FGSG_07973,1
FGSG_07972,1
FGSG_11631,2
FGSG_11635,2
FGSG_04689,1
FGSG_04688,4
FGSG_04687,7
FGSG_04686,2
FGSG_12201,6
FGSG_04685,6
FGSG_04683,2
FGSG_04680,2
FGSG_04679,2
FGSG_04677,2
FGSG_04676,2
FGSG_04675,2
FGSG_04673,2
FGSG_04672,2
FGSG_04671,2
FGSG_12202,14
FGSG_12203,1
FGSG_12204,1
FGSG_04667,1
FGSG_04666,2
FGSG_04665,2
FGSG_12205,2
FGSG_12206,2
FGSG_04663,2
FGSG_12207,4
FGSG_04662,4
FGSG_04661,2
FGSG_04660,2
FGSG_04659,2
FGSG_04658,2
FGSG_04657,2
FGSG_04656,2
FGSG_04655,2
FGSG_04654,2
FGSG_04653,2
FGSG_04652,2
FGSG_04651,2
FGSG_04650,1
FGSG_12208,6
FGSG_04648,1
FGSG_04647,2
FGSG_12209,2
FGSG_04645,2
FGSG_04644,2
FGSG_04643,2
FGSG_04642,0
FGSG_04641,5
FGSG_04640,9
FGSG_04637,2
FGSG_04635,5
FGSG_12211,2
FGSG_04633,2
FGSG_04632,2
FGSG_04631,3
FGSG_04630,3
FGSG_04629,2
FGSG_04628,2
FGSG_04627,4
FGSG_04626,2
FGSG_04622,2
FGSG_04621,0
FGSG_12214,2
FGSG_04620,2
FGSG_12215,2
FGSG_12216,2
FGSG_04619,2
FGSG_04617,2
FGSG_04616,2
FGSG_04615,1
FGSG_04614,14
FGSG_04613,2
FGSG_04612,1
FGSG_04611,1
FGSG_04610,2
FGSG_04609,2
FGSG_20558,5
FGSG_04608,1
FGSG_04607,1
FGSG_04606,1
FGSG_04605,4
FGSG_04604,1
FGSG_04603,10
FGSG_12217,1
FGSG_12219,2
FGSG_12220,2
FGSG_04600,2
FGSG_04599,2
FGSG_04598,2
FGSG_12221,5
FGSG_04596,1
FGSG_04595,1
FGSG_12222,1
FGSG_12223,1
FGSG_04593,1
FGSG_04592,1
FGSG_04591,1
FGSG_04590,1
FGSG_04589,1
FGSG_04588,1
FGSG_04587,2
FGSG_12224,2
FGSG_12225,2
FGSG_12226,2
FGSG_04584,2
FGSG_04583,1
FGSG_04582,1
FGSG_04581,2
FGSG_04580,2
FGSG_04579,1
FGSG_04578,1
FGSG_04577,1
FGSG_04576,3
FGSG_04575,2
FGSG_04574,1
FGSG_20559,13
FGSG_12230,1
FGSG_04572,10
FGSG_04571,2
FGSG_04570,4
FGSG_04569,1
FGSG_04568,1
FGSG_04567,1
FGSG_04566,1
FGSG_04565,2
FGSG_12231,1
FGSG_12232,4
FGSG_04563,2
FGSG_04561,15
FGSG_04560,1
FGSG_04559,1
FGSG_04558,1
FGSG_20560,5
FGSG_12233,1
FGSG_04557,1
FGSG_04556,2
FGSG_04555,1
FGSG_04554,1
FGSG_04553,2
FGSG_04550,15
FGSG_12234,2
FGSG_04548,3
FGSG_04547,2
FGSG_04546,1
FGSG_04545,2
FGSG_04544,2
FGSG_04543,2
FGSG_04542,2
FGSG_04541,14
FGSG_04540,4
FGSG_04539,2
FGSG_04538,2
FGSG_04537,2
FGSG_04536,2
FGSG_04534,2
FGSG_04533,2
FGSG_04530,2
FGSG_04529,1
FGSG_04528,2
FGSG_04527,2
FGSG_04526,2
FGSG_04525,2
FGSG_04524,2
FGSG_12236,5
FGSG_04521,15
FGSG_04519,2
FGSG_04518,2
FGSG_04517,2
FGSG_04516,0
FGSG_04515,2
FGSG_04514,2
FGSG_04513,1
FGSG_04512,2
FGSG_04511,2
FGSG_04510,3
FGSG_12237,6
FGSG_12240,2
FGSG_12241,2
FGSG_04507,2
FGSG_04504,2
FGSG_12244,2
FGSG_04503,2
FGSG_04502,2
FGSG_04501,2
FGSG_04500,1
FGSG_04499,1
FGSG_04497,2
FGSG_04496,2
FGSG_04494,1
FGSG_04493,2
FGSG_04492,3
FGSG_12245,0
FGSG_12246,2
FGSG_12247,11
FGSG_04490,1
FGSG_04489,1
FGSG_04488,2
FGSG_04487,2
FGSG_04486,2
FGSG_04485,1
FGSG_04484,2
FGSG_04483,2
FGSG_04482,1
FGSG_04481,4
FGSG_12248,1
FGSG_04480,1
FGSG_12249,1
FGSG_04479,3
FGSG_04478,1
FGSG_04477,3
FGSG_04476,2
FGSG_04475,1
FGSG_04474,2
FGSG_04473,1
FGSG_04472,1
FGSG_04471,2
FGSG_04470,1
FGSG_04469,13
FGSG_12250,1
FGSG_12251,1
FGSG_04466,9
FGSG_04465,2
FGSG_20007,0
FGSG_12252,1
FGSG_20008,1
FGSG_04463,2
FGSG_04462,11
FGSG_04461,1
FGSG_04460,2
FGSG_12253,9
FGSG_12254,2
FGSG_04459,1
FGSG_04458,1
FGSG_04457,2
FGSG_04456,1
FGSG_04455,1
FGSG_04454,1
FGSG_04453,2
FGSG_04452,2
FGSG_04451,1
FGSG_12255,2
FGSG_12256,2
FGSG_04450,1
FGSG_04449,2
FGSG_04448,2
FGSG_04447,2
FGSG_04446,3
FGSG_04445,1
FGSG_04444,1
FGSG_04443,6
FGSG_04442,13
FGSG_04441,8
FGSG_04440,2
FGSG_04439,1
FGSG_04438,2
FGSG_04437,4
FGSG_04436,2
FGSG_04435,5
FGSG_04434,1
FGSG_04433,2
FGSG_04432,2
FGSG_04431,2
FGSG_04429,1
FGSG_04428,2
FGSG_04427,1
FGSG_12257,2
FGSG_12258,1
FGSG_20009,1
FGSG_04426,1
FGSG_04425,1
FGSG_04424,3
FGSG_12259,2
FGSG_04423,3
FGSG_04422,12
FGSG_04421,0
FGSG_04420,1
FGSG_04419,1
FGSG_04418,3
FGSG_04417,1
FGSG_04416,3
FGSG_04415,2
FGSG_04414,4
FGSG_12260,8
FGSG_04413,1
FGSG_04412,1
FGSG_04411,1
FGSG_04410,2
FGSG_04409,2
FGSG_04408,3
FGSG_04407,1
FGSG_12261,2
FGSG_04404,3
FGSG_04403,2
FGSG_04402,2
FGSG_04401,1
FGSG_04400,12
FGSG_04399,4
FGSG_04398,2
FGSG_04397,2
FGSG_04396,2
FGSG_04395,1
FGSG_04394,1
FGSG_04393,2
FGSG_04392,3
FGSG_04391,3
FGSG_04390,1
FGSG_04388,1
FGSG_12263,11
FGSG_12264,2
FGSG_04386,1
FGSG_04385,2
FGSG_04384,1
FGSG_04383,1
FGSG_04382,1
FGSG_04381,2
FGSG_20010,5
FGSG_12265,1
FGSG_04380,1
FGSG_04379,3
FGSG_04378,1
FGSG_04377,2
FGSG_04376,2
FGSG_04375,1
FGSG_04373,15
FGSG_04372,2
FGSG_04371,2
FGSG_04370,1
FGSG_04369,1
FGSG_04368,2
FGSG_04367,2
FGSG_04366,1
FGSG_04365,2
FGSG_04364,1
FGSG_04363,1
FGSG_04362,2
FGSG_04361,0
FGSG_04360,4
FGSG_20563,15
FGSG_04359,1
FGSG_04358,1
FGSG_04357,2
FGSG_04356,1
FGSG_04355,1
FGSG_12266,2
FGSG_04354,2
FGSG_12267,2
FGSG_12268,15
FGSG_04353,1
FGSG_04352,1
FGSG_04351,1
FGSG_04350,1
FGSG_04349,3
FGSG_04348,1
FGSG_12269,1
FGSG_04347,1
FGSG_04346,1
FGSG_04345,13
FGSG_04344,2
FGSG_04343,1
FGSG_04342,2
FGSG_04341,9
FGSG_04340,1
FGSG_12270,1
FGSG_12271,3
FGSG_04339,1
FGSG_12272,2
FGSG_12273,1
FGSG_04336,1
FGSG_04335,3
FGSG_04334,1
FGSG_04333,1
FGSG_04332,1
FGSG_04331,8
FGSG_04330,2
FGSG_12274,0
FGSG_04329,2
FGSG_04328,1
FGSG_04327,2
FGSG_04326,3
FGSG_04325,2
FGSG_04324,2
FGSG_04323,1
FGSG_04322,3
FGSG_04321,2
FGSG_20012,1
FGSG_04320,1
FGSG_04319,0
FGSG_12275,2
FGSG_12276,3
FGSG_04317,1
FGSG_04316,2
FGSG_04315,1
FGSG_04314,2
FGSG_04313,2
FGSG_04312,1
FGSG_04311,1
FGSG_04310,1
FGSG_04309,1
FGSG_04308,2
FGSG_04307,10
FGSG_04306,3
FGSG_04305,1
FGSG_04304,1
FGSG_04303,1
FGSG_04302,4
FGSG_04301,3
FGSG_12277,1
FGSG_04300,2
FGSG_04299,1
FGSG_04298,2
FGSG_04297,1
FGSG_04296,2
FGSG_04295,1
FGSG_04294,1
FGSG_04293,2
FGSG_12278,2
FGSG_04292,3
FGSG_04291,1
FGSG_04290,1
FGSG_04289,12
FGSG_04288,1
FGSG_04287,1
FGSG_04286,1
FGSG_04285,2
FGSG_04284,1
FGSG_04283,2
FGSG_12279,2
FGSG_04282,2
FGSG_04281,2
FGSG_04280,2
FGSG_04279,1
FGSG_04278,1
FGSG_04277,1
FGSG_04276,2
FGSG_04275,12
FGSG_04274,2
FGSG_04273,12
FGSG_04272,2
FGSG_04271,1
FGSG_04270,1
FGSG_12280,1
FGSG_12281,1
FGSG_12282,2
FGSG_20013,0
FGSG_04268,2
FGSG_04267,2
FGSG_04266,1
FGSG_04265,0
FGSG_04264,3
FGSG_04263,1
FGSG_04262,11
FGSG_04261,1
FGSG_04260,1
FGSG_04259,2
FGSG_04258,2
FGSG_04257,2
FGSG_04256,1
FGSG_04255,2
FGSG_04254,2
FGSG_04253,3
FGSG_04252,2
FGSG_04251,2
FGSG_04250,2
FGSG_12283,2
FGSG_12284,2
FGSG_04248,2
FGSG_04247,2
FGSG_04245,1
FGSG_04244,1
FGSG_04243,4
FGSG_04242,4
FGSG_04241,7
FGSG_04240,5
FGSG_04239,2
FGSG_04238,11
FGSG_04237,2
FGSG_04236,1
FGSG_04235,4
FGSG_04234,1
FGSG_04233,1
FGSG_04232,1
FGSG_04231,1
FGSG_04230,1
FGSG_04229,2
FGSG_12287,7
FGSG_04228,1
FGSG_12288,1
FGSG_04227,2
FGSG_04226,1
FGSG_04225,2
FGSG_04224,1
FGSG_04223,1
FGSG_04222,1
FGSG_04221,3
FGSG_04220,3
FGSG_04219,2
FGSG_04218,1
FGSG_04217,2
FGSG_04216,2
FGSG_04215,2
FGSG_04214,3
FGSG_04213,1
FGSG_12289,1
FGSG_04212,1
FGSG_04211,2
FGSG_04210,3
FGSG_04209,1
FGSG_04208,1
FGSG_04207,2
FGSG_04206,1
FGSG_12290,0
FGSG_12291,1
FGSG_12292,4
FGSG_04204,2
FGSG_12293,7
FGSG_04203,1
FGSG_04202,4
FGSG_04201,1
FGSG_04200,13
FGSG_04199,1
FGSG_04198,1
FGSG_04197,1
FGSG_04196,1
FGSG_04194,1
FGSG_04193,1
FGSG_04192,1
FGSG_04191,1
FGSG_04190,2
FGSG_04189,1
FGSG_04188,2
FGSG_04187,2
FGSG_04186,2
FGSG_04185,2
FGSG_04184,1
FGSG_04183,1
FGSG_04182,1
FGSG_20564,1
FGSG_04181,1
FGSG_04180,2
FGSG_04179,4
FGSG_04178,1
FGSG_04177,2
FGSG_04176,2
FGSG_04175,2
FGSG_04174,2
FGSG_04173,3
FGSG_04172,1
FGSG_04171,3
FGSG_04170,2
FGSG_04169,2
FGSG_04168,1
FGSG_04167,2
