candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO
FGSG_09373,52,0.4987977650654687,23.941672288526338,FGSG_00175;FGSG_00330;FGSG_00500;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0000104;GO:0055114
FGSG_13521,52,0.4989807545809944,23.93858762655312,FGSG_00175;FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_06506;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,
FGSG_12009,52,0.5057864023006504,23.92824916725581,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01621;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04309;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_06257;FGSG_06506;FGSG_07075;FGSG_07528;FGSG_08493;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,
FGSG_03005,52,0.4951646941890259,23.890040664913247,FGSG_00043;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0016021
FGSG_07721,52,0.4879225227439048,23.59155864717132,FGSG_00043;FGSG_00044;FGSG_00048;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11658;FGSG_12180;FGSG_12223,1,uncharacterized protein,GO:0004065;GO:0018958
FGSG_09308,52,0.4860040317806463,23.523161285505036,FGSG_00043;FGSG_00044;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_12180;FGSG_12223,1,uncharacterized protein,GO:0046983
FGSG_00321,52,0.48397219385146506,23.478286487075856,FGSG_00043;FGSG_00044;FGSG_00048;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11658;FGSG_12180;FGSG_12223,1,uncharacterized protein,
FGSG_00561,52,0.5059073584868032,23.47666579291321,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01621;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02972;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03747;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_07075;FGSG_07528;FGSG_08493;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10444;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,cytochrome c1,GO:0005750;GO:0006122;GO:0020037;GO:0045153
FGSG_09845,52,0.49932349135227616,23.22040978392834,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02972;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03747;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08493;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0006629;GO:0016021;GO:0016491;GO:0055114
FGSG_09378,51,0.5020813020494181,23.691260704326798,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,
FGSG_00644,51,0.5023705112203163,23.668986325768806,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0005750;GO:0006122;GO:0008121;GO:0009060;GO:0030061;GO:0046872;GO:1902600
FGSG_10618,51,0.4894309056273302,23.586803107735935,FGSG_00043;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0016021
FGSG_05842,51,0.5050383834771327,23.35299026261538,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02972;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03747;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_07075;FGSG_07528;FGSG_08493;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10444;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,
FGSG_10202,51,0.4970771582123552,23.235163817651394,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01621;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_06506;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0005829;GO:0008270;GO:0071243
FGSG_12851,51,0.48672771172564105,23.127268559630455,FGSG_00043;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12180;FGSG_12223;FGSG_13136,1,allantoicase,GO:0000256;GO:0004037
FGSG_00838,51,0.5045388108650453,23.070655948665248,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01621;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02972;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03747;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_07075;FGSG_07528;FGSG_08493;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,heat shock protein 70,GO:0005524;GO:0005634;GO:0005737;GO:0006457;GO:0006616;GO:0016021;GO:0051082
FGSG_02291,51,0.4941405134384616,23.034741381299412,FGSG_00175;FGSG_00330;FGSG_00500;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0008270;GO:0016491;GO:0055114
FGSG_07925,51,0.4890281216390156,22.92672316295986,FGSG_00175;FGSG_00330;FGSG_00500;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03558;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0019825;GO:0020037
FGSG_00300,50,0.49392227537347005,22.933695380802572,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12223;FGSG_13136,1,ATP synthase subunit 5,GO:0000274;GO:0015986;GO:0046933;GO:0046961
FGSG_13321,50,0.50299103253951,22.844574930258464,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08493;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0005623;GO:0045454
FGSG_06644,50,0.4906911227706263,22.78430288399456,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0005737;GO:0006614;GO:0016021;GO:0046967
FGSG_06560,50,0.4967686857874771,22.749865957913393,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,methionine aminopeptidase 2B,GO:0005829;GO:0006508;GO:0046872;GO:0070006;GO:0070084
FGSG_13004,50,0.4974442421775172,22.687243035255662,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0003677;GO:0006904;GO:0008168;GO:0016491;GO:0032259;GO:0055114
FGSG_03984,50,0.49988454611874594,22.648083876593397,FGSG_00175;FGSG_00330;FGSG_00500;FGSG_00743;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0004497;GO:0010181;GO:0055114
FGSG_09906,50,0.48247494459105844,22.64563413157108,FGSG_00043;FGSG_00044;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12180;FGSG_12223,1,uncharacterized protein,
FGSG_05401,50,0.49188618977654924,22.639763671951073,FGSG_00043;FGSG_00175;FGSG_00330;FGSG_00500;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,
FGSG_02281,49,0.5003656970438197,22.712239993724545,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0016021;GO:0055085
FGSG_00871,49,0.498632636809053,22.618369674146408,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_06506;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,thioredoxin reductase,GO:0004791;GO:0005634;GO:0005829;GO:0019430;GO:0055114
FGSG_02814,49,0.4993404882638255,22.57229235320608,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0046983
FGSG_10224,49,0.4976190295823862,22.335322996878258,FGSG_00175;FGSG_00330;FGSG_00500;FGSG_00743;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05610;FGSG_05843;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_12180;FGSG_12223;FGSG_13136,1,uncharacterized protein,GO:0016021
