goi,candidate,TOM
FGSG_03992,FGSG_11112,0.49707394028194724
FGSG_10947,FGSG_07913,0.4970514636820902
FGSG_02272,FGSG_13299,0.49705112817453845
FGSG_05610,FGSG_06830,0.49703789865040054
FGSG_03894,FGSG_00308,0.49697985731663735
FGSG_00743,FGSG_12009,0.4969514210909836
FGSG_08601,FGSG_00663,0.49693154178221405
FGSG_02030,FGSG_05730,0.4969241383678234
FGSG_10947,FGSG_08638,0.4969156568910096
FGSG_03546,FGSG_09535,0.4969152628306919
FGSG_10347,FGSG_04708,0.4969107447365979
FGSG_03894,FGSG_04413,0.4968982630710582
FGSG_02272,FGSG_00455,0.49689332833868305
FGSG_03894,FGSG_05656,0.4968583030652744
FGSG_03894,FGSG_03662,0.4968581200388667
FGSG_03061,FGSG_03006,0.4967929537134743
FGSG_02271,FGSG_13521,0.49677918653015773
FGSG_02272,FGSG_06560,0.4967686857874771
FGSG_05610,FGSG_08321,0.4967449597721604
