candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO,gba_weight,n_deg_goi_partners,own_l2fc,own_padj,own_sig,score
FGSG_05738,27,0.4582199003052007,11.515680607078473,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03534;FGSG_03535;FGSG_03537;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_06039;FGSG_07896;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_09187;FGSG_13952,2,uncharacterized protein,GO:0005634;GO:0005829;GO:0006259;GO:0016888,5.172777566415309,12,-1.34604511783526,2.8342463685528602e-61,1,0.9709590878604963
FGSG_02314,25,0.45663835243149686,10.690288885122193,FGSG_01866;FGSG_02077;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03574;FGSG_03842;FGSG_03881;FGSG_05919;FGSG_08083;FGSG_08795;FGSG_09187;FGSG_10670;FGSG_11326;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0000272;GO:0004185;GO:0005576;GO:0006508;GO:0052761,4.737192918886116,11,-1.65654386690398,4.1025204122012e-06,1,0.9706237424547284
FGSG_01823,23,0.4722554572749229,10.097439942949363,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03541;FGSG_03599;FGSG_03600;FGSG_03842;FGSG_05919;FGSG_08082;FGSG_08083;FGSG_08795;FGSG_09187;FGSG_10670;FGSG_11184;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0008152;GO:0016021;GO:0016740,4.066688189599634,9,-2.46876483652636,9.31396172365965e-08,1,0.9690140845070423
FGSG_02874,12,0.4470488234578068,5.093708346580979,FGSG_00007;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270,4.276064065916559,10,-1.9118622204284,0.0018807095135136,1,0.9684775318578136
FGSG_02680,15,0.4577614496260228,6.32073833454133,FGSG_00007;FGSG_01866;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08082;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0016747,4.703537868994507,11,-1.5099956160605,1.28624581043347e-05,1,0.9665325285043596
FGSG_11472,20,0.4362244814860651,8.32877989812851,FGSG_00007;FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03543;FGSG_03881;FGSG_08078;FGSG_08081;FGSG_08083;FGSG_08084;FGSG_08795;FGSG_09064;FGSG_10670;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0004252;GO:0005618;GO:0006508;GO:0016020,5.046424328787034,12,-1.20661372718109,2.37498358227349e-17,1,0.9661971830985916
FGSG_11236,13,0.4522958475915362,5.458533184988843,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016788,4.246489699280655,10,-1.87922781605644,0.0003120018078025,1,0.9661301140174381
FGSG_11480,31,0.4632286184722505,13.27964063209456,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03535;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_07896;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_08795;FGSG_09064;FGSG_09187;FGSG_11184;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0022891;GO:0055085,6.046356546460725,14,-1.0071551535035,9.29605230602067e-31,1,0.9634473507712945
FGSG_06038,15,0.4555666250392281,6.373875201909386,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,4.746154132250395,11,-1.39305889747758,1.58304606493732e-07,1,0.9634473507712944
FGSG_11306,18,0.44229967105648593,7.533786882271825,FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03881;FGSG_08078;FGSG_08083;FGSG_08795;FGSG_10670;FGSG_11326;FGSG_12211,2,uncharacterized protein,GO:0016021,4.227367262256724,10,-1.75050974257694,1.12777441151782e-08,1,0.9633802816901409
FGSG_11073,21,0.4599202713258968,8.953630896775241,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_08795;FGSG_09187;FGSG_10670;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0004177;GO:0006508,4.75816512970464,11,-1.35751548359414,4.78677239139567e-06,1,0.9633132126089872
FGSG_01868,21,0.44593703565133336,8.774531608324299,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_09187;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0016021;GO:0016705;GO:0020037;GO:0055114,4.686512582203456,11,-1.41432533337472,1.94425387447854e-08,1,0.9630449362843729
