gene_id,product,black,dark,low,black_dir,dark_dir,low_dir,n_treatments,region
FGSG_08851,2-methylcitrate dehydratase,0,0,1,,,down,1,L
FGSG_08852,uncharacterized protein,0,0,1,,,down,1,L
FGSG_08855,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_08877,uncharacterized protein,0,0,1,,,up,1,L
FGSG_08878,uncharacterized protein,1,0,0,down,,,1,B
FGSG_08884,uncharacterized protein,0,1,0,,down,,1,D
FGSG_08888,uncharacterized protein,0,0,1,,,down,1,L
FGSG_08907,uncharacterized protein,0,0,1,,,down,1,L
FGSG_08909,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_08911,uncharacterized protein,0,0,1,,,up,1,L
FGSG_08914,uncharacterized protein,0,0,1,,,down,1,L
FGSG_08950,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_08954,uncharacterized protein,0,0,1,,,down,1,L
FGSG_08968,uncharacterized protein,1,0,0,up,,,1,B
FGSG_08973,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_08980,uncharacterized protein,0,0,1,,,down,1,L
FGSG_08983,uncharacterized protein,0,0,1,,,up,1,L
FGSG_08985,calcium-transporting ATPase 3,1,1,0,down,down,,2,BD
FGSG_08986,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09001,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09007,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09008,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09012,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09019,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09029,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09031,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09033,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_09039,N amino acid transport system protein,0,1,1,,down,down,2,DL
FGSG_09040,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_09043,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09044,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_09045,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_09050,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09053,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09054,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09059,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_09060,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_09061,"2,3-dihydroxybenzoic acid decarboxylase",1,1,0,down,up,,2,BD
FGSG_09062,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09063,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09066,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09069,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09071,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09072,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09076,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09082,alpha-glucosidase,0,1,1,,up,up,2,DL
FGSG_09086,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09087,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09088,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09098,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09103,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09104,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09111,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09115,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09116,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09121,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09122,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09123,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_09125,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09137,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09138,uncharacterized protein,1,0,0,up,,,1,B
FGSG_09141,uncharacterized protein,0,1,0,,down,,1,D
FGSG_09145,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_09150,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09154,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09161,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09170,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09178,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09179,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09181,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09185,adenylosuccinate lyase,0,0,1,,,down,1,L
FGSG_09187,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09196,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09198,uncharacterized protein,0,1,0,,down,,1,D
FGSG_09209,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09210,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_09222,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09230,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09232,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09240,2-oxoisovalerate dehydrogenase subunit alpha,1,0,1,down,,down,2,BL
FGSG_09252,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09268,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09280,"fructose-1,6-bisphosphatase",0,1,1,,down,down,2,DL
FGSG_09289,uncharacterized protein,1,0,0,up,,,1,B
FGSG_09291,pectate lyase B precursor,0,1,0,,down,,1,D
FGSG_09297,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09301,uncharacterized protein,1,1,0,down,up,,2,BD
FGSG_09304,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09315,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09316,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09330,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09333,RDR1 protein,0,1,1,,down,down,2,DL
FGSG_09334,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_09335,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09351,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09352,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09353,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09354,N amino acid transport system protein,0,1,0,,down,,1,D
FGSG_09357,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09366,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_09370,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09373,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09378,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09383,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09402,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09443,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_09450,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09451,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09456,6-phosphofructokinase,0,0,1,,,down,1,L
FGSG_09469,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09475,uncharacterized protein,0,1,0,,down,,1,D
FGSG_09477,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_09479,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09483,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09501,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09514,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09521,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09522,uncharacterized protein,1,0,0,up,,,1,B
FGSG_09526,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09535,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09540,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09552,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09563,uncharacterized protein,1,0,0,up,,,1,B
FGSG_09570,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09595,uncharacterized protein,1,0,1,down,,down,2,BL
FGSG_09625,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09627,bli-3 protein,1,1,0,up,up,,2,BD
FGSG_09639,pyridoxamine 5'-phosphate oxidase,0,0,1,,,down,1,L
FGSG_09667,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09678,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09693,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09697,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09706,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09718,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09723,uncharacterized protein,1,0,0,down,,,1,B
FGSG_09726,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09727,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09737,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09743,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09802,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09804,uncharacterized protein,0,1,0,,down,,1,D
FGSG_09805,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09811,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09814,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09820,cysteine dioxygenase,1,0,1,down,,down,2,BL
FGSG_09826,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09827,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09834,pyruvate decarboxylase,0,1,1,,down,down,2,DL
FGSG_09881,uncharacterized protein,0,1,0,,down,,1,D
FGSG_09882,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09889,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_09896,isocitrate lyase,0,1,1,,down,down,2,DL
FGSG_09906,uncharacterized protein,0,0,1,,,down,1,L
FGSG_09913,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_09925,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09940,inositol-3-phosphate synthase isozyme 2,0,1,0,,down,,1,D
FGSG_09947,uncharacterized protein,0,1,0,,up,,1,D
FGSG_09969,uncharacterized protein,0,0,1,,,up,1,L
FGSG_09977,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_10008,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10022,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10050,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10051,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10052,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_10064,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10080,delta-aminolevulinic acid dehydratase,0,0,1,,,down,1,L
FGSG_10081,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10083,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10085,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10086,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_10097,geranylgeranyl pyrophosphate synthetase,0,1,0,,up,,1,D
FGSG_10108,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10111,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10126,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10130,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10132,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_10134,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10135,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10140,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10162,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10174,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10183,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10184,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10190,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10202,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10206,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_10212,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10224,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10241,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10286,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10300,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10303,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_10311,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10316,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10347,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10352,peptidyl-prolyl cis-trans isomerase D,0,0,1,,,down,1,L
FGSG_10363,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10371,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10372,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10386,uncharacterized protein,1,1,1,up,up,up,3,BDL
FGSG_10399,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10400,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10403,FMP21 protein,0,0,1,,,down,1,L
FGSG_10414,uncharacterized protein,0,1,0,,down,,1,D
FGSG_10417,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10425,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10431,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10433,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10434,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10438,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10442,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10443,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_10444,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_10449,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10451,benzoate 4-monooxygenase,0,1,1,,up,up,2,DL
FGSG_10453,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_10470,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10471,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10472,uncharacterized protein,0,1,1,,up,down,2,DL
FGSG_10490,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10498,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10513,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10529,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_10531,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10541,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10542,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10543,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10553,uncharacterized protein,1,0,1,up,,up,2,BL
FGSG_10560,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10567,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10570,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10571,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10585,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_10592,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10598,uncharacterized protein,0,1,0,,down,,1,D
FGSG_10600,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10608,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10609,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10617,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10618,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10624,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10630,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10631,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10636,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10655,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10656,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10657,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10658,uncharacterized protein,0,1,0,,down,,1,D
FGSG_10659,uncharacterized protein,0,1,0,,down,,1,D
FGSG_10666,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10670,acetylxylan esterase 2 precursor,0,1,1,,up,up,2,DL
FGSG_10672,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10673,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_10675,uncharacterized protein,1,1,0,down,up,,2,BD
FGSG_10677,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_10678,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10679,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10680,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_10706,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10708,exopolygalacturonase precursor,0,0,1,,,up,1,L
FGSG_10728,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10739,coproporphyrinogen III oxidase,0,1,1,,down,down,2,DL
FGSG_10747,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10753,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_10759,uncharacterized protein,1,0,1,up,,down,2,BL
FGSG_10761,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10770,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10778,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10784,uncharacterized protein,1,1,1,down,down,down,3,BDL
FGSG_10790,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10802,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_10803,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10809,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10817,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10835,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10841,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10843,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10846,cytochrome c oxidase assembly protein COX11,0,0,1,,,down,1,L
FGSG_10852,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10853,nonspecific lipid-transfer protein,0,1,0,,up,,1,D
FGSG_10855,alcohol dehydrogenase 1,0,1,1,,down,down,2,DL
FGSG_10872,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10884,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10889,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10917,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_10920,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10922,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_10923,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_10943,uncharacterized protein,1,0,0,up,,,1,B
FGSG_10950,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10957,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10960,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_10962,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10967,arginase,1,0,0,down,,,1,B
FGSG_10971,uncharacterized protein,0,0,1,,,up,1,L
FGSG_10973,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_10974,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_10979,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10987,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_10989,uncharacterized protein,0,0,1,,,down,1,L
FGSG_10990,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10991,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_10992,uncharacterized protein,0,1,0,,down,,1,D
FGSG_10994,uncharacterized protein,0,1,0,,up,,1,D
FGSG_10997,uncharacterized protein,1,0,0,down,,,1,B
FGSG_10998,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11006,"glucan endo-1,3-beta-glucosidase",1,0,0,down,,,1,B
FGSG_11013,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11014,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11016,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11021,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11025,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11029,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11032,galactose oxidase precursor,1,0,1,down,,up,2,BL
FGSG_11033,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11044,uncharacterized protein,1,1,1,up,up,up,3,BDL
FGSG_11050,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11056,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11060,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11061,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11072,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11073,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11080,uncharacterized protein,1,1,0,up,up,,2,BD
FGSG_11084,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11089,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11101,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11111,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11112,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11115,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11130,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11139,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11140,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11143,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11145,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_11146,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_11147,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11150,uncharacterized protein,0,1,1,,up,down,2,DL
FGSG_11154,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11161,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11162,uncharacterized protein,1,1,1,down,down,down,3,BDL
FGSG_11164,trypsin precursor,1,0,0,down,,,1,B
FGSG_11165,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11174,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11175,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11176,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11177,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11184,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11189,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11190,guanyl-specific ribonuclease F1 precursor,1,1,0,down,down,,2,BD
FGSG_11192,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11196,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11202,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11204,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11205,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11211,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11215,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11216,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11218,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11219,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11224,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11229,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11230,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11232,uncharacterized protein,1,1,1,up,up,down,3,BDL
FGSG_11233,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11234,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11236,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11244,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11245,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11249,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11251,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11252,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11254,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11257,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11260,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11266,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11269,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11270,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11279,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11282,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11285,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11287,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11293,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11295,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11296,uncharacterized protein,1,1,1,down,down,up,3,BDL
FGSG_11305,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11306,uncharacterized protein,1,1,1,down,up,up,3,BDL
FGSG_11307,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11308,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11310,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11324,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11326,glucoamylase precursor,0,1,1,,up,up,2,DL
FGSG_11327,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11328,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11337,ribokinase,0,1,1,,up,up,2,DL
FGSG_11339,uncharacterized protein,1,1,0,down,up,,2,BD
FGSG_11356,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11363,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11366,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11377,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11379,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11387,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11388,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11397,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11399,uncharacterized protein,1,0,1,down,,down,2,BL
FGSG_11412,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11413,uncharacterized protein,1,1,1,up,down,down,3,BDL
FGSG_11420,uncharacterized protein,1,1,0,down,down,,2,BD
FGSG_11425,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11429,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_11439,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11440,uncharacterized protein,0,1,1,,down,down,2,DL
FGSG_11448,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11456,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11462,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11468,xylosidase/arabinosidase,0,1,1,,up,up,2,DL
FGSG_11472,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_11474,uncharacterized protein,0,1,1,,up,up,2,DL
FGSG_11480,uncharacterized protein,1,0,0,down,,,1,B
FGSG_11482,aldehyde dehydrogenase,0,0,1,,,up,1,L
FGSG_11487,"endo-1,4-beta-xylanase precursor",0,1,1,,up,up,2,DL
FGSG_11497,uncharacterized protein,0,1,0,,down,,1,D
FGSG_11505,uncharacterized protein,1,0,1,down,,up,2,BL
FGSG_11515,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11516,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11517,uncharacterized protein,1,0,0,up,,,1,B
FGSG_11519,uncharacterized protein,0,0,1,,,up,1,L
FGSG_11522,uncharacterized protein,0,1,0,,up,,1,D
FGSG_11528,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11533,uncharacterized protein,0,0,1,,,down,1,L
FGSG_11534,uncharacterized protein,0,1,0,,up,,1,D
